name,address,phone,lat,lng,category2,category3,dataset,chain,nems_code,Nbhd,update_date
Wendy's,"535 TERMINAL AVE., OTTAWA, ON, K1G 0Z2",NA,45.4146799,-75.6437492,fast food,regular,new,1,349,East Industrial,2021-11-11
Wendy's,6 Edgewater Drive K2L 1V7,+1 (613) 831-9183: +1 (613) 801-3914,45.2950535,-75.8939656,restaurant,regular,new,1,349,Katimavik - Hazeldean,2021-11-11
Wilf & Ada's,"510 Bank Street, Ottawa K2P 1Z4 1Z4",+1 (613) 231-7959,45.4102077,-75.6924733,restaurant,regular,new,0,0,Centretown,2021-11-11
Willy's Pizza,"1408 Stittsville Main Street, Ottawa K2S 1E5",+1 (613) 836-9191,45.2619638889,-75.9254611111,restaurant,regular,new,0,76,Stittsville,2021-11-11
World Burger,"1651 Merivale Road, Nepean, Ottawa K2G 3K2",+1 (613) 695-4545,45.3510805556,-75.7316583333,restaurant,regular,new,0,0,Borden Farm - Fisher Glen,2021-11-11
Xiang Zi,"1121 Meadowlands Drive E, Nepean K2E 6J5",+1 (613) 225-3313,45.3626643,-75.7120536,restaurant,regular,new,0,0,Parkwood Hills - Stewart Farm,2021-11-11
Xtreme Pizza,"125 Preston Street, Ottawa K1R 7P3",+1 (613) 230-8230,45.4079888889,-75.7138972222,restaurant,regular,new,1,132,West Centretown,2021-11-11
Yang Sheng Restaurant,"662 Somerset Street West, Ottawa K1R 5K4",+1 (613) 235-5794,45.4114833333,-75.705575,restaurant,regular,new,0,0,Centretown,2021-11-11
Yangtze Dining Lounge,"700 Somerset Street West, Second Floor, Ottawa K1R 6P3",+1 (613) 236-0555,45.4111416667,-75.7068333333,restaurant,regular,new,0,0,West Centretown,2021-11-11
Yen Fung Ding Dumpling Shoppe,"628 Somerset Street West, Ottawa K1R 5K4",+1 (613) 233-0660,45.411935,-75.704399,restaurant,regular,new,0,128,Centretown,2021-11-11
Yimin Dim Sum House,870 Somerset Street West,+1 (613) 238-8828,45.408712,-75.712973,restaurant,regular,new,0,0,West Centretown,2021-11-11
Zak's Diner,"14 ByWard Market Square, Ottawa K1N 5M4",+1 (613) 241-2401,45.42831,-75.693678,restaurant,regular,new,0,0,Byward Market,2021-11-11
Zeewan Eatery,"2916 Carling Avenue, Ottawa K2B 7J7",+1 (613) 695-1818,45.3566583333,-75.8009194444,restaurant,regular,new,0,35,Whitehaven - Queensway Terrace North,2021-11-11
Zuni Grill,"269 Greenbank Road, Ottawa K2H 8K9",+1 (613) 828-3890,45.3242388889,-75.7779833333,restaurant,regular,new,0,0,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,2021-11-11
Aahar Authentic Indian Cuisine,"1573 Alta Vista Drive, Ottawa, ON K1G 0E9",+1 (613) 422-6644: +1 (613) 422-6644,45.408415,-75.658229,restaurant,regular,new,0,0,Riverview,2021-11-11
Aahar The Taste Of India,727 Churchill Avenue North K1Z 5G7,+1 (613) 688-4444: +1 (613) 688-4444,45.3812,-75.74684,restaurant,regular,new,0,0,Westboro,2021-11-11
Ahora,"307 Dalhousie Street, Ottawa, ON K1N 7E8",+1 (613) 562-2081,45.42945,-75.69144444,restaurant,regular,new,0,0,Byward Market,2021-11-11
Al's Steakhouse,"327 Elgin Street, Ottawa K2P 1M5",+1 (613) 233-7111,45.416173,-75.688656,restaurant,regular,new,0,0,Centretown,2021-11-11
Alice's Village Cafe,"3773 Carp Road, Ottawa, ON K0A 1L0",+1 (613) 470-2233,45.34603056,-76.03778056,restaurant,regular,new,0,0,Carp,2021-11-11
Alirang,"134 Nelson Street, Ottawa K1N 5Y6",+1 (613) 789-2223,45.43045,-75.685107,restaurant,regular,new,0,0,Lowertown,2021-11-11
Alissar,"1765 St. Laurent Boulevard, Ottawa K1G 3V4",+1 (613) 249-0888,45.40465556,-75.62586111,fast food,regular,new,0,108,East Industrial,2021-11-11
Allegro,"422 Preston Street, Ottawa K1S 4N2",+1 (613) 235-7454,45.400292,-75.709513,restaurant,regular,new,0,0,West Centretown,2021-11-11
Amaya Express,"Rideau Centre, 50 Rideau Street, Ottawa K1N 9J7",+1 (613) 695-2444,45.4255824,-75.692568,fast food,regular,new,0,357,Sandy Hill,2021-11-11
Anabia Cupcakery Café,"3570 Strandherd Drive, Ottawa, ON K2J 5L4",NA,45.275208,-75.737396,fast food,coffee shop,new,0,0,Old Barrhaven East,2021-11-11
Angry Dragonz Restaurant,"300 River Road, Ottawa K1V 1H2",+1 (613) 627-0013,45.3203505,-75.6928134,restaurant,regular,new,0,0,Hunt Club Woods - Quintarra - Revelstoke,2021-11-11
Anna,"91 Holland Avenue, Ottawa K1Y 0Y1",+1 (613) 759-8472,45.40068333,-75.73246667,restaurant,regular,new,0,0,Hintonburg - Mechanicsville,2021-11-11
Anthony's,"1218 Wellington Street W, Ottawa, ON K1Y 2Z7",+1 (613) 695-8669,45.40015278,-75.73081944,restaurant,regular,new,0,0,Hintonburg - Mechanicsville,2021-11-11
Ariana Restaurant,"2677 Alta Vista Drive, Ottawa K1V 7T4",+1 (613) 731-0666,45.3734558,-75.6625008,restaurant,regular,new,0,0,Ledbury - Heron Gate - Ridgemont,2021-11-11
Aroma Meze,"239 Nepean Street, Ottawa K2P 0B7",+1 (613) 232-1377,45.41670278,-75.6995,restaurant,regular,new,0,0,Centretown,2021-11-11
Aroma Pizzeria,"6004 Voyageur Drive, Ottawa K1C 2K1",+1 (613) 824-9400,45.47585,-75.54821667,fast food,regular,new,0,45,Convent Glen - Orléans Woods,2021-11-11
Arturo's,"49 Beechwood Avenue, Ottawa K1M 1L9",+1 (613) 321-4613,45.440678,-75.67428,restaurant,regular,new,0,0,Vanier North,2021-11-11
Asian Stars,"1380 Clyde Avenue, Ottawa, ON K2G 3H9",+1 (613) 695-2288,45.35979167,-75.73925833,restaurant,regular,new,0,0,Cityview - Crestview - Meadowlands,2021-11-11
Asian Gourmet,"C.D. Howe Building, 240 Sparks Street, Lower Level, Ottawa K1A 0H5",+1 (613) 567-2607,45.420444,-75.702031,fast food,regular,new,0,464,Centretown,2021-11-11
Asian Cuisine Claypot,"Place de Ville, 320 Queen Street, Lower Level, Ottawa K1R 5A3",+1 (613) 695-9200,45.419362,-75.7046,fast food,regular,new,0,387,Centretown,2021-11-11
Asian Palace Ottawa,"3320 McCarthy Road, Ottawa",+1 (613) 731-2828,45.351338,-75.670238,fast food,regular,new,0,376,Hunt Club East - Western Community,2021-11-11
Atelier,"540 Rochester Street, Ottawa K1A 0E4",+1 (613) 321-3537,45.399558,-75.706405,restaurant,regular,new,0,0,West Centretown,2021-11-11
Baan Thai,"261 Centrepointe Drive, Ottawa K2G 6E8",+1 (613) 226-7604,45.33903889,-75.77158333,restaurant,regular,new,0,0,Centrepointe,2021-11-11
Baja Burger Shack,"Britannia Beach, 100 Greenview Avenue, Ottawa K2B 8J8",+1 (613) 614-2233,45.36437222,-75.801675,restaurant,regular,new,0,0,Britannia Village,2021-11-11
Baja Grill,"Dows Lake Pavillion, 1001 Queen Elizabeth Drive, Ottawa K1S 5K7",+1 (613) 234-8156,45.3963486,-75.7057019,restaurant,regular,new,0,0,(None),2021-11-11
Baker Street Cafe,"385 Richmond Road, Ottawa K2A 0E7",+1 (613) 761-7171,45.39123889,-75.75593611,restaurant,regular,new,0,0,Westboro,2021-11-11
Bay Rock Café,"2446 Bank Street, Ottawa, ON K1V 1A8",+1 (613) 683-3380,45.352941,-75.646903,restaurant,regular,new,0,0,South Keys - Greenboro West,2021-11-11
BeaverTails,"69 George Street, Ottawa, ON K1N 1K1",+1 (613) 241-1230,45.42738056,-75.69179444,restaurant,nightlife,new,0,0,Byward Market,2021-11-11
Beckta,"150 Elgin Street, Ottawa K2P 1L4",+1 (613) 238-7063,45.42041667,-75.69279444,restaurant,nightlife,new,0,0,Centretown,2021-11-11
Bella's Bistro Italiano,"1445 Wellington Street West, Ottawa K1Y 0A6",+1 (613) 724-6439,45.39758056,-75.74163056,restaurant,regular,new,0,0,Island Park - Wellington Village,2021-11-11
Ben Ben Restaurant,"697 Somerset Street West, Ottawa K1R 6P5",+1 (613) 238-5022,45.41096111,-75.706925,restaurant,regular,new,0,0,West Centretown,2021-11-11
Bert's,"Canadian Tire Centre, 1000 Palladium Drive, Ottawa K2V 1E2",+1 (613) 599-2582,45.296401,-75.92528,restaurant,nightlife,new,0,0,Stittsville,2021-11-11
Best Pizza,"295 McArthur Avenue, Ottawa K1L 6P1",+1 (613) 749-4424,45.43179722,-75.65610556,restaurant,regular,new,0,0,Vanier South,2021-11-11
Biagio's,"1394 Richmond Road, Ottawa K2B 6R8",+1 (613) 828-0770,45.36471944,-75.78843056,restaurant,regular,new,0,0,Britannia Village,2021-11-11
Bien Pho,"5929 Jeanne D'Arc Boulevard South, Ottawa K1C 6V8",+1 (613) 830-8002,45.46451667,-75.54152778,restaurant,regular,new,0,0,Orléans Industrial,2021-11-11
Big Rig Kitchen and Brewery,"1980 Ogilvie Rd #115, Gloucester, ON K1J 9L3",+1 (613) 552-3336,45.432541,-75.610335,restaurant,nightlife,new,0,0,Carson Grove - Carson Meadows,2021-11-11
Big Easy's,"228 Preston Street, Ottawa K1R 7R4",+1 (613) 565-3279,45.40516944,-75.71224167,restaurant,regular,new,0,0,West Centretown,2021-11-11
Big Rig Brewery,"2750 Iris Street, Ottawa K2C 3V5",+1 (613) 688-3336,45.34758889,-75.78751389,restaurant,nightlife,new,0,0,Iris - Queensway Terrance South,2021-11-11
Big Smoke Burger,"Rideau Centre, 50 Rideau Street, Ottawa K1N 9J7",+1 (613) 231-7000,45.4255824,-75.692568,fast food,regular,new,0,353,Sandy Hill,2021-11-11
Bigg's,"1099 St. Laurent Boulevard, Ottawa K1K 3B1",+1 (613) 746-5040,45.42589444,-75.63803889,restaurant,regular,new,0,0,Overbrook - McArthur,2021-11-11
Black Squirrel,"1073 Bank Street, Ottawa, ON K1S 3X3",+1 (613) 600-3405,45.394665,-75.683504,fast food,coffee shop,new,0,0,Old Ottawa South,2021-11-11
Bobbie's Pizza & Subs,"1443 Ogilvie Road, Ottawa K1J 7P3",+1 (613) 741-7000,45.43182778,-75.61826389,fast food,regular,new,0,212,Carson Grove - Carson Meadows,2021-11-11
Bourbon Street Grill,"St. Laurent Shopping Centre, 1200 St. Laurent Boulevard, Ottawa K1K 3B8",+1 (613) 842-9699,45.42250833,-75.63799167,fast food,regular,new,0,105,Overbrook - McArthur,2021-11-11
Brampton Authentic Indian Foods,"178 Meadowlands Drive West, Ottawa K2G 2S6",+1 (613) 695-9915,45.3422361,-75.7556231,restaurant,regular,new,0,0,Cityview - Crestview - Meadowlands,2021-11-11
Bridgehead,1024 Wellington St. (at Fairmont),NA,45.404592,-75.723837,fast food,coffee shop,new,1,217,Hintonburg - Mechanicsville,2021-11-11
Bridgehead,109 Bank Street (at Albert),NA,45.419924,-75.700196,fast food,coffee shop,new,1,217,Centretown,2021-11-11
Bridgehead,1172 Bank St. (at Grove),NA,45.392289,-75.681988,fast food,coffee shop,new,1,217,Old Ottawa South,2021-11-11
Bridgehead,1277 Wellington St. (at Caroline),NA,45.399291,-75.734516,fast food,coffee shop,new,1,217,Island Park - Wellington Village,2021-11-11
Bridgehead,131 Beechwood (in New Edinburgh),NA,45.442087,-75.671965,fast food,coffee shop,new,1,217,Lindenlea - New Edinburgh,2021-11-11
Bridgehead,"160 Elgin St, Ottawa, ON K1A 0W9",NA,45.420047,-75.69286,fast food,coffee shop,new,1,217,Centretown,2021-11-11
Bridgehead,2140 Carling Ave. (at Fairlawn Plaza),NA,45.370774,-75.768674,fast food,coffee shop,new,1,217,Carlingwood West - Glabar Park - McKellar Heights,2021-11-11
Bridgehead,"224 Dalhousie Street (at Guigues Ave,)",NA,45.431553,-75.69341,fast food,coffee shop,new,1,217,Byward Market,2021-11-11
Bridgehead,"2745 Iris St, Ottawa, ON K2C 3V5",NA,45.34828,-75.788122,fast food,coffee shop,new,1,217,Iris - Queensway Terrance South,2021-11-11
Bridgehead,282 Elgin St. (at MacLaren St.),NA,45.41704,-75.689852,fast food,coffee shop,new,1,217,Centretown,2021-11-11
Bridgehead,"317 McRae Ave, Ottawa, ON K1Z 8P4",NA,45.396665,-75.750691,fast food,coffee shop,new,1,217,Westboro,2021-11-11
Bridgehead,344 Slater St. (between Kent and Lyon),NA,45.417972,-75.702907,fast food,coffee shop,new,1,217,Centretown,2021-11-11
Bridgehead,"366 Bank Street, Ottawa K2P 1Y4",+1 (613) 569-5600,45.414005,-75.695279,fast food,coffee shop,new,1,217,Centretown,2021-11-11
Bridgehead,440 Richmond Rd (at Golden),NA,45.389825,-75.758345,fast food,coffee shop,new,1,217,Laurentian,2021-11-11
Bridgehead,50 Rideau St. (at Rideau Centre),NA,45.425075,-75.691271,fast food,coffee shop,new,1,217,Sandy Hill,2021-11-11
Bridgehead,750 Bank St. (Second Ave),NA,45.403526,-75.688873,fast food,coffee shop,new,1,217,Glebe - Dows Lake,2021-11-11
Bridgehead,96 Sparks St. (at Metcalfe St.),NA,45.422829,-75.69745,fast food,coffee shop,new,1,217,Centretown,2021-11-11
Brixton's Pub,"210 Sparks Street, Ottawa K1P 5C1",+1 (613) 233-8283,45.42142222,-75.70106389,restaurant,nightlife,new,0,0,Centretown,2021-11-11
Broadway Bar & Grill,"Barrhaven Town Centre, 3777 Strandherd Drive, Ottawa K2J 4B1",+1 (613) 825-6533,45.26800556,-75.74830556,restaurant,nightlife,new,1,0,Stonebridge - Half Moon Bay - Heart's Desire,2021-11-11
Brother Wu,"1060 St. Laurent Boulevard, Ottawa K1K 3B4",+1 (613) 745-1878,45.4268,-75.63920556,restaurant,regular,new,0,0,Overbrook - McArthur,2021-11-11
Bubblicity,"730 Somerset Street West, Ottawa K1R 6P7",+1 (613) 230-8833,45.41053889,-75.70794722,restaurant,regular,new,0,0,West Centretown,2021-11-11
Burgers n' Fries Forever (BFF),"278 Dalhousie Street, Ottawa, ON K1N 7E6",+1 (613) 241-3456,45.4299298,-75.6922509,fast food,regular,new,0,363,Byward Market,2021-11-11
Burrito Borracho,"105 Clarence Street, Unit A, Ottawa K1N 5P5",+1 (613) 789-9115,45.42938889,-75.69242778,restaurant,regular,new,0,0,Byward Market,2021-11-11
Buster's,"Lincoln Fields Shopping Centre, 2525 Carling Avenue, Ottawa K2B 7Z2",+1 (613) 828-9004,45.36451667,-75.78609444,restaurant,nightlife,new,0,0,Britannia Village,2021-11-11
C'est Japon à Suisha,"208 Slater Street, Ottawa K1P 5H8",+1 (613) 236-9602,45.41950278,-75.69909722,restaurant,regular,new,0,0,Centretown,2021-11-11
Cabotto's,"5816 Hazeldean Road, Ottawa K2S 0N9",+1 (613) 592-3097,45.28012778,-75.91624444,restaurant,regular,new,0,0,Stittsville,2021-11-11
Cadmans Montreal Bagels,"2177 Carling Avenue, Ottawa, ON K2B 7E8",+1 (613) 722-4357,45.37024722,-75.77108056,fast food,regular,new,0,0,Carlingwood West - Glabar Park - McKellar Heights,2021-11-11
Cafe Latte Cino,"2020 Tenth Line Road, Ottawa K4A 4X4",+1 (613) 824-2466,45.4594738,-75.4871589,restaurant,regular,new,0,377,Portobello South,2021-11-11
Café Alt,"University of Ottawa, Simard Building, 60 University Private, Lower Level, Ottawa K1N 6N5",+1 (613) 562-5800,45.423564,-75.68493,fast food,coffee shop,new,0,0,Sandy Hill,2021-11-11
Cafétéria Des Beaux-Arts,"National Gallery of Canada, 380 Sussex Drive, Ottawa K1N 9N4",+1 (613) 943-0247,45.429591,-75.697424,restaurant,regular,new,0,0,Byward Market,2021-11-11
Canvas Resto-Bar,"65 Holland Avenue, Ottawa K1Y 0X9",+1 (613) 729-1991,45.40168333,-75.73299444,restaurant,regular,new,0,0,Hintonburg - Mechanicsville,2021-11-11
Capital Diner,"164 Laurier Avenue West, Ottawa K1P 5J4",+1 (613) 563-8686,45.42051389,-75.69459444,restaurant,regular,new,0,0,Centretown,2021-11-11
Carleton Grill - Sheraton Ottawa Hotel,"Sheraton Ottawa Hotel, 150 Albert Street, Ottawa K1A 1M5",+1 (613) 238-1500,45.42109167,-75.69805833,restaurant,regular,new,0,0,Centretown,2021-11-11
Casey's,"1880 Ogilvie Rd, Gloucester, ON K1J 7P4",+1 (613) 742-1818,45.43272778,-75.61435,restaurant,nightlife,new,0,0,Carson Grove - Carson Meadows,2021-11-11
Castello's,"1223 Colonial Road, Ottawa K4B 1N2",+1 (613) 835-3835,45.421263,-75.425057,restaurant,regular,new,0,0,Navan - Sarsfield,2021-11-11
Cathay,"1423 Woodroffe Avenue, Ottawa K2G 1V9",+1 (613) 228-2228,45.34332778,-75.75709444,restaurant,regular,new,0,0,Cityview - Crestview - Meadowlands,2021-11-11
Cedar Valley,"1615 Orleans Boulevard, Unit 118, Ottawa K1C 7E2",+1 (613) 590-0372,45.46105278,-75.52398056,restaurant,regular,new,0,0,Orléans Village - Chateauneuf,2021-11-11
Ceylonta,"403 Somerset Street West, Ottawa K2P 2P5",+1 (613) 237-7812,45.415034,-75.697605,restaurant,regular,new,0,0,Centretown,2021-11-11
Chahaya Malaysia,"1690 Montreal Road, Ottawa K1J 6N5",+1 (613) 742-0242,45.44611667,-75.61258611,restaurant,regular,new,0,0,Beacon Hill South - Cardinal Heights,2021-11-11
Champa Thai Food,"193 King Edward Avenue, Ottawa K1N 7L4",+1 (613) 321-4122,45.433322,-75.689373,fast food,regular,new,0,371,Lowertown,2021-11-11
Charlie Chan,"3615 Innes Road, Ottawa K1C 1T1",+1 (613) 841-3847,45.44934444,-75.52214167,fast food,regular,new,0,265,Orléans Village - Chateauneuf,2021-11-11
Cheezy Pizza And Pasta,"World Exchange Plaza, 111 Albert Street, Ottawa K1P 1A5",+1 (613) 594-3333,45.4207502,-75.6954252,fast food,regular,new,0,0,Centretown,2021-11-11
Chesterfield's Gastro Diner,"1433 Wellington Street West, Unit 111, Ottawa K1Y 2X2",+1 (613) 680-8990,45.397793,-75.740964,restaurant,regular,new,0,0,Island Park - Wellington Village,2021-11-11
Chinese Food Cuisine,"Holland Cross, 1620 Scott Street, Ottawa K1Y 4S7",+1 (613) 725-9205,45.403749,-75.733598,fast food,regular,new,0,3,Hintonburg - Mechanicsville,2021-11-11
Ching's Kitchen,"641 Somerset Street W, Ottawa, ON K1R 5K3",+1 (613) 233-6888,45.411935,-75.704971,restaurant,regular,new,0,0,Centretown,2021-11-11
Chips & Dairy,"2920 Bank Street, Ottawa K1T 1N6",+1 (613) 739-9889,45.34783056,-75.62621944,fast food,regular,new,0,172,Hunt Club Upper -Blossom Park - Timbermill,2021-11-11
Churchills Pub,"356 Richmond Rd, Ottawa, ON K2A 0E8",+1 (613) 421-3775,45.39170556,-75.75460833,restaurant,nightlife,new,0,0,Laurentian,2021-11-11
Ciccio,"330 Preston Street, Ottawa K1S 4M6",+1 (613) 232-1675,45.402489,-75.710753,restaurant,regular,new,0,0,West Centretown,2021-11-11
Claude's Chip Wagon #2,"3050 Hawthorne Road, Ottawa K1G 6N1",+1 (613) 736-9612,45.386901,-75.604861,fast food,regular,new,0,276,East Industrial,2021-11-11
Clocktower,"89 Clarence Street, Ottawa K1N 5P5",+1 (613) 241-8783,45.42938889,-75.69284167,restaurant,nightlife,new,0,0,Byward Market,2021-11-11
Co Cham,"780 Somerset Street West, Ottawa K1R 6R1",+1 (613) 567-6050,45.40993056,-75.70976389,restaurant,regular,new,0,0,West Centretown,2021-11-11
Coasters Seafood Grill,"54 York Street, Ottawa K1N 9C7",+1 (613) 241-4954,45.428269,-75.692256,restaurant,regular,new,0,0,Byward Market,2021-11-11
Coconut Lagoon,"853 St. Laurent Boulevard, Ottawa K1K 3B1",+1 (613) 742-4444,45.43315833,-75.64234167,restaurant,regular,new,0,0,Overbrook - McArthur,2021-11-11
Continental Bagel Co.,"55 ByWard Market Square, Ottawa K1N 9C3",+1 (613) 789-5262,45.4270455,-75.6921516,restaurant,regular,new,0,80,Byward Market,2021-11-11
Cora Breakfast & Lunch,"179 Rideau Street, Ottawa K1N 5X8",+1 (613) 241-7642,45.4273563,-75.6890841,restaurant,regular,new,0,0,Byward Market,2021-11-11
Coriander Thai,"282 Kent Street, Ottawa K2P 2A4",+1 (613) 233-2828,45.415024,-75.699153,restaurant,regular,new,0,0,Centretown,2021-11-11
Corner Bar & Grill,"1779 Tenth Line Rd, Orléans, ON K1E 3X2",+1 (613) 424-7305,45.46669444,-75.49059167,restaurant,nightlife,new,0,0,Fallingbrook,2021-11-11
Country Place,"1969 Merivale Road, Ottawa K2G 1G1",+1 (613) 226-7507,45.32695,-75.71933056,restaurant,regular,new,0,0,Hunt Club South Industrial,2021-11-11
Crazy Horse,"115 Roland Michener Dr, Kanata, ON K2T 1G7",+1 (613) 591-8884,45.30858333,-75.91351389,restaurant,nightlife,new,0,0,Kanata Lakes - Arcardia,2021-11-11
Crepe De Licious,"Rideau Centre, 50 Rideau Street, Ottawa K1K 3B8",+1 (613) 695-7798,45.4255824,-75.692568,fast food,regular,new,0,461,Sandy Hill,2021-11-11
Cue & Cushion,"319 Bank Street, Ottawa, ON K2P 1X9, Canada",+1 (613) 237-2404,45.414493,-75.695506,restaurant,nightlife,new,0,0,Centretown,2021-11-11
Cultures,"Bayshore Shopping Centre, 100 Bayshore Drive, Ottawa K2B 8C1",+1 (613) 820-1052,45.347524,-75.806904,fast food,regular,new,0,343,Bayshore - Belltown,2021-11-11
D'Afrique Restaurant & Bar,"164 Laurier Avenue W, Ottawa, ON K1P 5J4",+1 (613) 680-5755,45.420558,-75.694364,restaurant,regular,new,0,0,Centretown,2021-11-11
Da Sergio,"338 Preston Street, Ottawa K1S 4M6",+1 (613) 230-3652,45.402299,-75.710733,restaurant,regular,new,0,0,West Centretown,2021-11-11
Dairy Queen,"393-A Richmond Rd, Ottawa, ON, K2A 0E9",NA,45.391077,-75.756397,restaurant,regular,new,1,0,Westboro,2021-11-11
Dana's Indian Cuisine,"340 Queen Street, Ottawa, ON K1R 5A5",+1 (613) 565-6666,45.41868672,-75.70557643,restaurant,nightlife,new,0,0,Centretown,2021-11-11
Daniel O'Connell's,"1211 Wellington Street West, Ottawa, ON K1Y 2Z8, Canada",+1 (613) 724-2200,45.40032222,-75.73061389,restaurant,nightlife,new,0,0,Hintonburg - Mechanicsville,2021-11-11
Deacon Brodie's Pub,"247 Elgin Street, Ottawa K2P 0G1",+1 (613) 236-6464,45.4184997,-75.6906141,restaurant,nightlife,new,0,0,Centretown,2021-11-11
Delicious Steak House,"2080 St. Joseph Boulevard, Ottawa K1C 7C5",+1 (613) 830-3366,45.46585556,-75.53594167,restaurant,regular,new,0,0,Chapel Hill North,2021-11-11
Denny's,"1380 Clyde Ave, Nepean, ON K2G 1Y7",+1 (613) 226-9277: +1 (613) 226-9284,45.35961298,-75.73934602,restaurant,regular,new,0,0,Cityview - Crestview - Meadowlands,2021-11-11
Dolsot Cafe Korean Restaurant,"512 Bank Street, Ottawa, ON K2P 1Z5",+1 (613) 230-8488,45.410045,-75.692562,restaurant,regular,new,0,0,Centretown,2021-11-11
Domino's,"Eagleson Place, 700 Eagleson Road, Ottawa K2M 2G9",+1 (613) 592-1022,45.28590278,-75.86765278,fast food,regular,new,0,54,Glen Cairn - Kanata South Business Park,2021-11-11
Don Cherry's,"320 Eagleson Rd, Kanata, ON K2M 1C9",+1 (613) 599-6300,45.30089444,-75.87598333,restaurant,nightlife,new,0,0,Glen Cairn - Kanata South Business Park,2021-11-11
Double Happiness Food & BBQ,"777A Somerset Street West, Ottawa K1R 6R3",+1 (613) 569-8808,45.409947,-75.709917,restaurant,regular,new,0,0,West Centretown,2021-11-11
Dubai Café,"1652 Bank Street, Ottawa, ON K1V 7Y6",+1 (613) 406-6640,45.37664,-75.666872,restaurant,nightlife,new,0,0,Billings Bridge - Alta Vista,2021-11-11
Duna European Bistro,"2518 Innes Road, Ottawa, ON K1C 1T1",+1 (613) 808-8346,45.42958889,-75.56907778,restaurant,regular,new,0,0,Blackburn Hamlet,2021-11-11
DUNN'S FAMOUS DELI,"1460 Merivale Rd, Nepean, ON K2E 5P2",NA,45.3619299,-75.7353516,restaurant,regular,old,1,0,Skyline - Fisher Heights,2018-06-29
DUNN'S FAMOUS DELI,"2679 Bank Street, Ottawa, ON K1T 1N1",NA,45.35283279,-75.63512421,restaurant,nightlife,old,1,0,Hunt Club Upper -Blossom Park - Timbermill,2018-06-29
Dynasty Cafe & Bar,"550 Montreal Road, Ottawa K1K 0V1",+1 (613) 744-6934,45.44120833,-75.64482222,restaurant,regular,new,0,0,Overbrook - McArthur,2021-11-11
East India Company,"210 Somerset Street West, Ottawa K2P 0J4",+1 (613) 567-4634,45.417326,-75.691295,restaurant,regular,new,0,0,Centretown,2021-11-11
East Side Mario's,"3802 Innes Road, Orleans, Ottawa K1W 0C8",+1 (613) 590-0408,45.45100833,-75.51528056,restaurant,nightlife,new,1,0,Chapel Hill South,2021-11-11
East Side Mario's,"651 Terry Fox Drive, Kanata, Ottawa K2L 4E7",+1 (613) 836-3680,45.29676111,-75.89998611,restaurant,nightlife,new,1,0,Katimavik - Hazeldean,2021-11-11
Eddy's Diner,"777 Bank Street, Ottawa, ON K1S 3V5",+1 (613) 565-7499,45.403555,-75.688571,restaurant,regular,new,0,0,Glebe - Dows Lake,2021-11-11
El Furniture Warehouse,"77 Clarence Street, Ottawa K1N 5P5",+1 (613) 695-1771,45.4290576,-75.6930572,restaurant,nightlife,new,0,0,Byward Market,2021-11-11
Erling's Variety,"225 Strathcona Avenue, Ottawa, ON K1S 1X7",+1 (613) 231-8484,45.40756667,-75.69052222,restaurant,nightlife,new,0,0,Glebe - Dows Lake,2021-11-11
Eve,"110 York Street, Second Level, Ottawa K1N 1K9",+1 (613) 867-4262,45.42892,-75.690689,nightlife,nightlife,new,0,0,Byward Market,2021-11-11
Falcon Ridge,"4740 High Road, Ottawa, ON K1X 1A6",+1 (613) 822-6742,45.295929,-75.613804,restaurant,regular,new,0,0,Greely,2021-11-11
Father & Sons,"112 Osgoode Street, Ottawa K1N 6S1",+1 (613) 234-1173,45.4237717,-75.681481,restaurant,nightlife,new,0,0,Sandy Hill,2021-11-11
Fil's Diner,"1209 Wellington Street West, Ottawa K1Y 2Z8",+1 (613) 728-9987,45.40043333,-75.73048333,restaurant,regular,new,0,0,Hintonburg - Mechanicsville,2021-11-11
Flapjack's Canadian Diner,"354A Preston Street, Ottawa, ON K1S 3J2",+1 (613) 680-8860,45.401619,-75.710274,restaurant,regular,new,0,0,West Centretown,2021-11-11
Fraser Café,"7 Springfield Road, Ottawa K1M 1C8",+1 (613) 749-1444,45.440225,-75.67643056,restaurant,regular,new,0,0,Lindenlea - New Edinburgh,2021-11-11
Full Start,"Southgate Shopping Centre, 2515 Bank Street, Ottawa K1V 0Y5",+1 (613) 523-3247,45.35473333,-75.64515,fast food,regular,new,0,336,South Keys - Greenboro West,2021-11-11
Gabriel's Pizza,"100 Metcalfe St, Ottawa, ON, K1P5M1",NA,45.4207347,-75.6958225,fast food,regular,new,1,155,Centretown,2021-11-11
Gabriel's Pizza,"160 Elgin St, Ottawa, ON, K2P 2M3",NA,45.4198008,-75.6931265,fast food,regular,new,1,155,Centretown,2021-11-11
Gabriel's Pizza,"1620 Scott St, Ottawa, ON, K1Y 4S1",NA,45.40356,-75.73302,fast food,regular,new,1,155,Hintonburg - Mechanicsville,2021-11-11
Gabriel's Pizza,"1679 Carling Ave, Ottawa, ON, K2A 0Y2",NA,45.37976,-75.75023,fast food,regular,new,1,155,Westboro,2021-11-11
Gabriel's Pizza,"2 Goldridge Dr, Ottawa, ON, K2T1C7",NA,45.316109,-75.920625,fast food,regular,new,1,155,Kanata Lakes - Arcardia,2021-11-11
