name,address,phone,lat,lng,category2,category3,dataset,Chain,Update date,NEMS Code,num_name,name_word,check,n
Le Café Méditerranéen,"2784 Lancaster Road, Unit B, Ottawa K1B 4S4",+1 (613) 878-4759,45.394802,-75.60563,Restaurant,Dine Out,new,NA,NA,NA,2784 LANCASTER,LE,TRUE,2
Le Cafe’ Mediterranean,"2784 Lancaster Road, Ottawa, ON K1B",NA,45.3948999,-75.605678,restaurant,nightlife,old,0,20180726,NA,2784 LANCASTER,LE,TRUE,2
Le Moulin De Provence,"55 ByWard Market Square, Ottawa K1N 9C3",+1 (613) 241-9152,45.42764,-75.692501,Restaurant,Dine Out,new,NA,NA,NA,55 BYWARD,LE,TRUE,2
Le Casablanca,"55 ByWard Market, Ottawa K1N 1K1",+1 (613) 244-2519,45.4270455,-75.6921516,Restaurant,Dine Out,new,NA,NA,0,55 BYWARD,LE,TRUE,2
Le Bibliotheque Cafe,"88 Albert Street, Ottawa, ON K1P 5E9",NA,45.4215867,-75.6954787,restaurant,regular,old,0,20180710,NA,88 ALBERT,LE,TRUE,2
Le Bibliothèque Café,"Capital Hill Hotel & Suites, 88 Albert Street, Ottawa K1P 5E9",+1 (613) 235-1413,45.4220783,-75.69595132,Restaurant,Dine Out,new,NA,NA,NA,88 ALBERT,LE,TRUE,2
Lemon Grass,"331 Elgin Street, Ottawa K2P 1M5",+1 (613) 233-5000,45.415907,-75.6885204,Restaurant,Dine Out,new,NA,NA,NA,331 ELGIN,LEMON,TRUE,2
LEMON GRASS THAI CUISINE,331 ELGIN STREET,NA,45.41594315,-75.68860626,restaurant,regular,old,0,20180706,NA,331 ELGIN,LEMON,TRUE,2
Lexus Resto-Bar,"210 Centrum Blvd, Orléans, ON K1E 3V7",NA,45.4791578,-75.5117925,restaurant,nightlife,old,0,201806,NA,210 CENTRUM,LEXUS,TRUE,2
Lexus Resto & Bar,"210 Centrum Boulevard, Ottawa K1E 3V7",+1 (613) 830-7282,45.47889722,-75.51217778,Restaurant,Dine Out,new,NA,NA,NA,210 CENTRUM,LEXUS,TRUE,2
Liam Maguire's,"1705 St. Laurent Boulevard, Ottawa K1G 3VR",+1 (613) 737-7801,45.40629444,-75.62676944,Restaurant,Dine Out,new,NA,NA,NA,1705 ST,LIAM,TRUE,2
Liam Maguires,"1705 St Laurent Blvd, Ottawa, ON K1G 3V4",NA,45.40482,-75.6262986,restaurant,nightlife,old,0,201806,NA,1705 ST,LIAM,TRUE,2
Libnan Bakery,"4 Lorry Greenburg Drive, Ottawa K1G 5H6",+1 (613) 249-8910,45.36944167,-75.62088056,Restaurant,Dine Out,new,NA,NA,NA,4 LORRY,LIBNAN,TRUE,2
LIBNAN BAKERY & SHAWARMA,4 LORRY GREENBERG DRIVE,NA,45.36916733,-75.62071228,fast food,regular,old,0,20180706,61,4 LORRY,LIBNAN,TRUE,2
Lift Restaurant,"101 Lyon Street, Ottawa, ON K1R",NA,45.4187219,-75.7040361,restaurant,nightlife,old,0,20180710,NA,101 LYON,LIFT,TRUE,2
Lift Restaurant,"Delta Ottawa City Centre, 101 Lyon Street North, Second Floor, Ottawa K1R 5T9",+1 (613) 688-6802,45.41884487,-75.70441302,Restaurant,Dine Out,new,NA,NA,NA,101 LYON,LIFT,TRUE,2
Little Caesar's,"1739 WALKLEY ROAD, OTTAWA, ON, K1V 2P6",NA,45.377967,-75.64502,Fast Food,Regular,new,NA,NA,NA,1739 WALKLEY,LITTLE,TRUE,2
LITTLE CAESARS,1739 WALKLEY ROAD,NA,45.3793869,-75.64376068,fast food,regular,old,1,20180628,211,1739 WALKLEY,LITTLE,TRUE,2
Little Caesar's,"2272 TENTH LINE, ORLEANS, ON, K4A 0X4",NA,45.45193,-75.4829,Fast Food,Regular,new,NA,NA,NA,2272 TENTH,LITTLE,TRUE,2
LITTLE CAESARS,"2272 TENTH LINE, ORLEANS, ON K4A 0X4",NA,45.4529088,-75.483686,fast food,regular,old,1,20180628,211,2272 TENTH,LITTLE,TRUE,2
Little Garden,"2786 Lancaster Road, Unit B, Ottawa K1B 4S4",+1 (613) 731-9000,45.39470278,-75.60539167,Restaurant,Dine Out,new,NA,NA,NA,2786 LANCASTER,LITTLE,TRUE,2
LITTLE GARDEN RESTAURANT,2786 LANCASTER ROAD,NA,45.3946228,-75.6054306,restaurant,regular,old,0,20180706,NA,2786 LANCASTER,LITTLE,TRUE,2
Little Caesar's,"350 CRESTHAVEN DRIVE, OTTAWA, ON, K2G 4S4",NA,45.27283,-75.70922,Fast Food,Regular,new,NA,NA,NA,350 CRESTHAVEN,LITTLE,TRUE,2
LITTLE CAESARS,"350 CRESTHAVEN DRIVE, OTTAWA, ON K2G 4S4",NA,45.2739157,-75.7087809,fast food,regular,old,1,20180628,211,350 CRESTHAVEN,LITTLE,TRUE,2
Little Caesar's,"355 MONTREAL ROAD, VANIER, ON, K1L 8H3",NA,45.43841,-75.65519,Fast Food,Regular,new,NA,NA,NA,355 MONTREAL,LITTLE,TRUE,2
LITTLE CAESARS,"355 MONTREAL ROAD, VANIER, ON K1L 8H3",NA,45.4387791,-75.6550612,fast food,regular,old,1,20180628,211,355 MONTREAL,LITTLE,TRUE,2
Little Caesar's,"500 HAZELDEAN ROAD, KANATA, ON, K2L 2B5",NA,45.294328,-75.894203,Fast Food,Regular,new,NA,NA,NA,500 HAZELDEAN,LITTLE,TRUE,2
LITTLE CAESARS,500 HAZELDEAN ROAD,NA,45.29359818,-75.89395142,fast food,regular,old,1,20180628,211,500 HAZELDEAN,LITTLE,TRUE,2
Local Heroes Bar & Grill,"1400 Clyde Avenue, Ottawa, ON K2G 3J2, Canada",NA,45.358641,-75.738265,restaurant,nightlife,old,0,201806,NA,1400 CLYDE,LOCAL,TRUE,2
Local Heroes,"1400 Clyde Avenue, Ottawa K2G 3J2",+1 (613) 224-3873,45.35881667,-75.73899167,Restaurant,Dine Out,new,NA,NA,0,1400 CLYDE,LOCAL,TRUE,2
Lorenzo's Pizzeria Restaurant,"2201 Arch St, Ottawa, ON K1G 2H5",NA,45.38979,-75.630512,restaurant,nightlife,old,0,201806,NA,2201 ARCH,LORENZO,TRUE,2
LORENZO'S PIZZERIA,"2201 Arch St, Ottawa, ON K1G 2H5",NA,45.38979,-75.630512,fast food,regular,old,1,20180628,0,2201 ARCH,LORENZO,TRUE,2
LORENZO'S RESTAURANT,3007 CARLING AVENUE,NA,45.35532761,-75.80531311,restaurant,regular,old,0,20180706,NA,3007 CARLING,LORENZO,TRUE,2
LORENZO'S PIZZERIA,"3007 Carling Ave, Ottawa, ON K2B 7Y6",NA,45.3553817,-75.8053162,fast food,regular,old,1,20180628,0,3007 CARLING,LORENZO,TRUE,2
Lorenzo's,"94 Montreal Road, Ottawa K1L 6E8",+1 (613) 562-0848,45.43394167,-75.66696944,Restaurant,Dine Out,new,NA,NA,NA,94 MONTREAL,LORENZO,TRUE,2
LORENZO'S PIZZERIA,94 MONTREAL ROAD,NA,45.43395615,-75.66703796,fast food,regular,old,1,20180628,0,94 MONTREAL,LORENZO,TRUE,2
Lucky Fortune,"1970 Trim Road, Ottawa K4A 3P8",+1 (613) 830-8811,45.47146944,-75.45536111,Restaurant,Dine Out,new,NA,NA,NA,1970 TRIM,LUCKY,TRUE,2
LUCKY FORTUNE CHINESE FOOD,1970 TRIM ROAD,NA,45.47135162,-75.4553833,fast food,regular,old,0,20180706,284,1970 TRIM,LUCKY,TRUE,2
Lucky Dragon,"854 March Road, Ottawa K2W 0A5",+1 (613) 591-8811,45.35837222,-75.935075,Restaurant,Dine Out,new,NA,NA,NA,854 MARCH,LUCKY,TRUE,2
LUCKY DRAGON DELIGHT,"854 MARCH ROAD
",NA,45.35853577,-75.93505859,restaurant,regular,old,1,20180629,NA,854 MARCH,LUCKY,TRUE,2
LUNASOLE DINER,5935 JEANNE D'ARC BOULEVARD,NA,45.4655304,-75.54207611,restaurant,regular,old,0,20180706,NA,5935 JEANNE,LUNASOLE,TRUE,2
Lunasole Resto Bar,"5935 Jeanne d'Arc Boulevard South, Ottawa K1C 1V3",+1 (613) 834-0503,45.46567222,-75.54221389,Restaurant,Dine Out,new,NA,NA,NA,5935 JEANNE,LUNASOLE,TRUE,2
LUXE,47 YORK STREET,NA,45.42819977,-75.6934433,restaurant,regular,old,0,20180706,NA,47 YORK,LUXE,TRUE,2
Luxe Bistro,"47 York Street, Ottawa K1N 5S7",+1 (613) 241-8805,45.4282005,-75.6933887,Restaurant,Dine Out,new,NA,NA,NA,47 YORK,LUXE,TRUE,2
MAC'S SUSHI,100 BAYSHORE DRIVE,NA,45.34776688,-75.80606079,fast food,regular,old,0,20180706,42,100 BAYSHORE,MAC,TRUE,2
Mac's Sushi,"Bayshore Shopping Centre, 100 Bayshore Drive, Ottawa K2B 8C1",+1 (613) 829-5090,45.3470236,-75.8068072,Restaurant,Dine Out,new,NA,NA,NA,100 BAYSHORE,MAC,TRUE,2
Madisons,"189 Lyon Street N, Ottawa K1R 5C1",+1 (613) 695-6262,45.417049,-75.703325,Restaurant,Dine Out,new,NA,NA,NA,189 LYON,MADISONS,TRUE,2
Madisons New York Grill & Bar,"189 Lyon St N, Ottawa, ON K1R 5C1",NA,45.4171119,-75.7032618,restaurant,nightlife,old,0,201806,NA,189 LYON,MADISONS,TRUE,2
Malone's,"Dows Lake Pavillion, 1001 Queen Elizabeth Drive, Ottawa K1S 5K7",+1 (613) 567-2254,45.397646,-75.704798,Restaurant,Dine Out,new,NA,NA,NA,1001 QUEEN,MALONE,TRUE,2
Malone's Lakeside Bar & Grill,"1001 Queen Elizabeth Drive, Ottawa, ON K1S 5K7, Canada",NA,45.395909,-75.706092,restaurant,nightlife,old,0,201806,NA,1001 QUEEN,MALONE,TRUE,2
Mamma Grazzi's Kitchen,"25 George Street, Ottawa K1N 8W5",+1 (613) 241-8656,45.4263075,-75.6939872,Restaurant,Dine Out,new,NA,NA,NA,25 GEORGE,MAMMA,TRUE,2
MAMMA GRAZZI'S KITCHEN LTD,25 GEORGE STREET,NA,45.42670059,-75.69340515,restaurant,regular,old,0,20180706,NA,25 GEORGE,MAMMA,TRUE,2
Mamma Teresa,"300 Somerset Street West, Ottawa K2P 2C2",+1 (613) 236-3023,45.416186,-75.694066,Restaurant,Dine Out,new,NA,NA,NA,300 SOMERSET,MAMMA,TRUE,2
MAMMA TERESA RISTORANTE,300 SOMERSET STREET WEST,NA,45.4161911,-75.69403839,restaurant,regular,old,0,20180706,NA,300 SOMERSET,MAMMA,TRUE,2
MANCHU WOK,100 BAYSHORE DRIVE,NA,45.34795761,-75.80603027,fast food,regular,old,1,20180628,240,100 BAYSHORE,MANCHU,TRUE,2
Manchu Wok,"Bayshore Shopping Centre, 100 Bayshore Drive, Ottawa K2B 8C1",+1 (613) 828-7404,45.3470236,-75.8068072,Restaurant,Dine Out,new,NA,NA,NA,100 BAYSHORE,MANCHU,TRUE,2
MANDARIN RESTAURANT,"2055 Tenth Line Rd, Orléans, ON K4A 4C5",NA,45.4594597,-75.486412,restaurant,regular,old,1,20180706,NA,2055 TENTH,MANDARIN,TRUE,2
Mandarin Restaurant - Orleans,"2055 Tenth Line, Orleans K4A 4C5",+1 (613) 834-7000,45.459345,-75.48613245,Restaurant,Dine Out,new,NA,NA,NA,2055 TENTH,MANDARIN,TRUE,2
MANDARIN RESTAURANT,"290 W Hunt Club Rd, Nepean, ON K2E 0B7",NA,45.3380255,-75.7119374,restaurant,regular,old,1,20180706,NA,290 W,MANDARIN,TRUE,2
Mandarin Restaurant - Nepean,290 W Hunt Club Road K2E 6T7,+1 (613) 228-2200,45.338723,-75.710604,Restaurant,Dine Out,new,NA,NA,NA,290 W,MANDARIN,TRUE,2
Mandy's Cafe,"1791 Kilborn Avenue, Riverview K1H 6N2",+1 (613) 422-3325,45.387856,-75.645342,Restaurant,Dine Out,new,NA,NA,NA,1791 KILBORN,MANDY,TRUE,2
Mandy’s Cafe,"1791 Kilborn Avenue, Ottawa, ON K1H 6N2",NA,45.3880007,-75.6454396,restaurant,regular,old,0,20180710,NA,1791 KILBORN,MANDY,TRUE,2
Mari-Jo,"2026 Laurier Street, Clarence-Rockland K4K 1T9",+1 (613) 446-4841,45.547851,-75.29248,Restaurant,Dine Out,new,NA,NA,NA,2026 LAURIER,MARI,TRUE,2
Mari-Jo’s Sweet Eats,"2026 Laurier Street, Rockland, ON K4K 1T9",NA,45.5479402,-75.2926143,fast food,coffee shop,old,0,20180726,NA,2026 LAURIER,MARI,TRUE,2
Mason-Dixon Kitchen & Bar,"424 Preston Street, Ottawa K1S 4N2",+1 (613) 422-7880,45.4001368,-75.7115614,Restaurant,Dine Out,new,NA,NA,NA,424 PRESTON,MASON,TRUE,2
Mason-Dixon Kitchen+Bar,"424 Preston St, Ottawa, ON K1S 4N2",NA,45.4001368,-75.7093727,restaurant,nightlife,old,0,201806,NA,424 PRESTON,MASON,TRUE,2
Maverick's Donut Company,"1500 Bank Street, Ottawa K1H 7Z2",+1 (613) 680-1004,45.3804948,-75.6697551,Restaurant,Dine Out,new,NA,NA,NA,1500 BANK,MAVERICK,TRUE,2
Maverick’s Donut,"1500 Bank Street, Ottawa, ON K1H 7Z2",NA,45.3809932,-75.6704267,fast food,coffee shop,old,0,20180726,NA,1500 BANK,MAVERICK,TRUE,2
Mavericks,"221 Rideau St, Ottawa, ON K1N 5X8",NA,45.4279448,-75.6881444,nightlife,nightlife,old,0,20180706,NA,221 RIDEAU,MAVERICKS,TRUE,2
MAVERICKS PUB,221 RIDEAU STREET,NA,45.42786789,-75.68838501,nightlife,nightlife,old,0,20180706,NA,221 RIDEAU,MAVERICKS,TRUE,2
MAY'S GARDEN,122 PRESTON STREET,NA,45.40844345,-75.71443176,restaurant,regular,old,0,20180706,NA,122 PRESTON,MAY,TRUE,2
May's Garden Restaurant,"122 Preston Street, Ottawa K1R 7N8",+1 (613) 234-6437,45.40845833,-75.71431667,Restaurant,Dine Out,new,NA,NA,NA,122 PRESTON,MAY,TRUE,2
MEADOWS LUNCH,455 PRESTON STREET,NA,45.39881897,-75.70821381,restaurant,regular,old,0,20180706,NA,455 PRESTON,MEADOWS,TRUE,2
Meadows Diner,"455 Preston Street, Ottawa K1S 4N4",+1 (613) 567-5214,45.398824,-75.708312,Restaurant,Dine Out,new,NA,NA,0,455 PRESTON,MEADOWS,TRUE,2
MEDITERRANEAN BAKERY& PIZZA,2698 ALTA VISTA DRIVE,NA,45.37333298,-75.66407776,fast food,regular,old,0,20180706,21,2698 ALTA,MEDITERRANEAN,TRUE,2
Mediterranean Pizza & Bakery,"2698 Alta Vista Drive, Ottawa K1V 1A3",+1 (613) 523-2999,45.37329444,-75.66406944,Restaurant,Dine Out,new,NA,NA,NA,2698 ALTA,MEDITERRANEAN,TRUE,2
MERIVALE FISH AND SEAFOOD GRILL,1480 MERIVALE ROAD,NA,45.36011887,-75.73576355,restaurant,regular,old,0,20180706,NA,1480 MERIVALE,MERIVALE,TRUE,2
Merivale Seafood Grill,"1480 Merivale Road, Ottawa K2E 1B1",+1 (613) 723-2476,45.36008889,-75.73587778,Restaurant,Dine Out,new,NA,NA,NA,1480 MERIVALE,MERIVALE,TRUE,2
MERIVALE PIZZA & DONAIR,1610 MERIVALE ROAD,NA,45.34828568,-75.73246002,fast food,regular,old,0,20180706,106,1610 MERIVALE,MERIVALE,TRUE,2
Merivale Pizzeria,"1610 Merivale Road, Ottawa K2G 4A1",+1 (613) 225-3297,45.34822778,-75.73265,Restaurant,Dine Out,new,NA,NA,NA,1610 MERIVALE,MERIVALE,TRUE,2
Metcalfe Fare,7905 Victoria Street KOA 2P0,+1 (613) 821-0444,45.228781,-75.491089,Restaurant,Dine Out,new,NA,NA,NA,7905 VICTORIA,METCALFE,TRUE,2
Metcalfe Fare Bar and Grill,"7905 Victoria St, Metcalfe, ON K0A 2P0",NA,45.2288488,-75.4912927,restaurant,nightlife,old,0,201806,NA,7905 VICTORIA,METCALFE,TRUE,2
Metcalfe Pizza,"8202 Victoria Street, Ottawa K0A 2P0",+1 (613) 821-1509,45.235518,-75.47371,Restaurant,Dine Out,new,NA,NA,NA,8202 VICTORIA,METCALFE,TRUE,2
METCALFE PIZZA & GROCERY,8202 VICTORIA STREET,NA,45.23522949,-75.47386169,fast food,regular,old,0,20180706,171,8202 VICTORIA,METCALFE,TRUE,2
Metropolitain Brasserie,"700 Sussex Drive, Ottawa, ON K1N 1K4, Canada",NA,45.425682,-75.693587,restaurant,nightlife,old,0,201806,NA,700 SUSSEX,METROPOLITAIN,TRUE,2
Metropolitain Brasserie Restaurant,"700 Sussex Drive, Ottawa K1N 1K4",+1 (613) 562-1160,45.425772,-75.693816,Restaurant,Dine Out,new,NA,NA,NA,700 SUSSEX,METROPOLITAIN,TRUE,2
MEXICALI'S ROSA,1001 QUEEN ELIZABETH DRIVE,NA,45.39641571,-75.70580292,restaurant,regular,old,0,20180706,NA,1001 QUEEN,MEXICALI,TRUE,2
Mexicali Rosa's,"Dow's Lake Pavilion,1001 Queen Elizabeth Drive, Ottawa K1S 5K7",+1 (613) 234-8156,45.396354,-75.705595,Restaurant,Dine Out,new,NA,NA,NA,1001 QUEEN,MEXICALI,TRUE,2
MHK Sushi,"429 Richmond Road, Ottawa K2A 4E4",+1 (613) 798-0800,45.39004444,-75.75770556,Restaurant,Dine Out,new,NA,NA,NA,429 RICHMOND,MHK,TRUE,2
MHK SUSHI WESTBORO,429 RICHMOND ROAD,NA,45.39026642,-75.75830841,restaurant,regular,old,0,20180706,NA,429 RICHMOND,MHK,TRUE,2
Mike's Place,"Carleton University, University Centre, 1125 Colonel By Drive, Second Floor, Ottawa K1S 5B6",+1 (613) 520-6616,45.383498,-75.697292,Restaurant,Dine Out,new,NA,NA,NA,1125 COLONEL,MIKE,TRUE,2
Mike's Place Bar,"1125 Colonel By Drive, Ottawa, ON K1S 5B6",NA,45.3874739,-75.6959848,restaurant,nightlife,old,0,20180706,NA,1125 COLONEL,MIKE,TRUE,2
Milano's Pizza,"1078 Merivale Rd, K1Z 6A8, Ottawa, ON",NA,45.3775148,-75.7335923,Fast Food,Regular,new,NA,NA,NA,1078 MERIVALE,MILANO,TRUE,2
MILANO PIZZERIA,1078 MERIVALE ROAD,NA,45.37756348,-75.73347473,fast food,regular,old,1,20180628,71,1078 MERIVALE,MILANO,TRUE,2
Milano's Pizza,"2 Woodfield Dr, K2G 3Y3, Nepean, ON",NA,45.3374831,-75.7264236,Fast Food,Regular,new,NA,NA,NA,2 WOODFIELD,MILANO,TRUE,2
MILANO PIZZERIA,2 WOODFIELD DRIVE,NA,45.33755112,-75.72639465,fast food,regular,old,1,20180628,71,2 WOODFIELD,MILANO,TRUE,2
Milano's Pizza,"20 Martin St N, K0A 1A0, Almonte, ON",NA,45.2294687,-76.1935191,Fast Food,Regular,new,NA,NA,NA,20 MARTIN,MILANO,TRUE,2
Milano Pizza,"20 Martin Street North, Mississippi Mills K0A 2Z0",+1 (613) 256-2525,45.229582,-76.193216,Restaurant,Dine Out,new,NA,NA,NA,20 MARTIN,MILANO,TRUE,2
Milano's Pizza,"2241 St Laurent Blvd, K1G 1B1, Ottawa, ON",NA,45.3893285,-75.6172934,Fast Food,Regular,new,NA,NA,NA,2241 ST,MILANO,TRUE,2
MILANO PIZZERIA,"2241 St Laurent Blvd, Ottawa, ON K1G 1B1",NA,45.3888783,-75.6174731,fast food,regular,old,1,20180628,71,2241 ST,MILANO,TRUE,2
Milano's Pizza,"2430 Bank St, K1V 0T7, Ottawa, ON",NA,45.3533144,-75.6490981,Fast Food,Regular,new,NA,NA,NA,2430 BANK,MILANO,TRUE,2
MILANO PIZZERIA,2430 BANK STREET,NA,45.35366821,-75.64902496,fast food,regular,old,1,20180628,71,2430 BANK,MILANO,TRUE,2
Milano's Pizza,"2529 Baseline, K2C 0E3, Ottawa, ON",NA,45.3423588,-75.7854815,Fast Food,Regular,new,NA,NA,NA,2529 BASELINE,MILANO,TRUE,2
Milano Pizza,2529 Baseline K2C 0E3,+1 (613) 829-5777,45.342241,-75.78516,Restaurant,Dine Out,new,NA,NA,NA,2529 BASELINE,MILANO,TRUE,2
Milano's Pizza,"339 Dalhousie St, K1N 7G2, Ottawa, ON",NA,45.4284274,-75.6904583,Fast Food,Regular,new,NA,NA,NA,339 DALHOUSIE,MILANO,TRUE,2
MILANO PIZZERIA,339 DALHOUSIE STREET,NA,45.42838669,-75.69045258,fast food,regular,old,1,20180628,71,339 DALHOUSIE,MILANO,TRUE,2
Milano's Pizza,"3848 Innes Rd, K1W 0C8, Orleans, ON",NA,45.4518455,-75.5114605,Fast Food,Regular,new,NA,NA,NA,3848 INNES,MILANO,TRUE,2
MILANO PIZZERIA,3848 INNES ROAD,NA,45.45180893,-75.51131439,fast food,regular,old,1,20180628,71,3848 INNES,MILANO,TRUE,2
Milano's Pizza,"385 Tompkins Ave, K1E 3H4, Orleans, ON",NA,45.4774353,-75.4985302,Fast Food,Regular,new,NA,NA,NA,385 TOMPKINS,MILANO,TRUE,2
MILANO PIZZERIA,385 TOMPKINS AVENUE,NA,45.47720718,-75.4987793,fast food,regular,old,1,20180628,71,385 TOMPKINS,MILANO,TRUE,2
Milano's Pizza,"471 Hazeldean Rd, K2L 4B, Kanata, ON",NA,45.2986456,-75.8894566,Fast Food,Regular,new,NA,NA,NA,471 HAZELDEAN,MILANO,TRUE,2
MILANO PIZZERIA,471 HAZELDEAN ROAD,NA,45.29840469,-75.88960266,fast food,regular,old,1,20180628,71,471 HAZELDEAN,MILANO,TRUE,2
Milano's Pizza,"5516 Osgoode Main St, K0A 2W0, Osgoode, ON",NA,45.144475,-75.6094137,Fast Food,Regular,new,NA,NA,NA,5516 OSGOODE,MILANO,TRUE,2
MILANO PIZZERIA,5516 OSGOODE MAIN STREET,NA,45.14437103,-75.60949707,fast food,regular,old,1,20180628,71,5516 OSGOODE,MILANO,TRUE,2
Milano,"81 Madawaska Street, Arnprior K7S 1S1",+1 (613) 623-2233,45.435236,-76.355798,Restaurant,Dine Out,new,NA,NA,NA,81 MADAWASKA,MILANO,TRUE,2
Milano's Pizza,"81 Madawaska Street, K7S 0G3, Arnprior, ON",NA,45.4352011,-76.3555427,Fast Food,Regular,new,NA,NA,NA,81 MADAWASKA,MILANO,TRUE,2
Milano's Pizza,"876 Montreal Rd, K1K 4L3, Ottawa, ON",NA,45.4457968,-75.6301564,Fast Food,Regular,new,NA,NA,NA,876 MONTREAL,MILANO,TRUE,2
MILANO PIZZERIA,876 MONTREAL ROAD,NA,45.44606781,-75.63031769,fast food,regular,old,1,20180628,71,876 MONTREAL,MILANO,TRUE,2
Milestones,"700 Sussex Dr Unit 201, Ottawa K1N 1K4",+1 (613) 789-5432,45.425772,-75.693816,Restaurant,Dine Out,new,NA,NA,NA,700 SUSSEX,MILESTONES,TRUE,2
Milestones Grill & Bar,"700 Sussex Drive #201, Ottawa, ON K1N 1K4, Canada",NA,45.425682,-75.693587,restaurant,nightlife,old,1,201806,NA,700 SUSSEX,MILESTONES,TRUE,2
Mill St. Brew Pub,"555 Wellington St, Ottawa, ON K1R 1C5, Canada",NA,45.416972,-75.710149,restaurant,nightlife,old,0,201806,NA,555 WELLINGTON,MILL,TRUE,2
Mill Street Brew Pub,"555 Wellington Street, Ottawa K1R 1C5",+1 (613) 567-2337,45.41954167,-75.712425,Restaurant,Dine Out,new,NA,NA,NA,555 WELLINGTON,MILL,TRUE,2
Minnesota's,"442 Hazeldean Road, Ottawa K2L 1V2",+1 (613) 831-0031,45.299551,-75.885148,Restaurant,Dine Out,new,NA,NA,NA,442 HAZELDEAN,MINNESOTA,TRUE,2
Minnesota's Billiards Pub,"442 Hazeldean Rd, Kanata, ON K2L 1V2",NA,45.2995219,-75.885129,restaurant,nightlife,old,0,201806,NA,442 HAZELDEAN,MINNESOTA,TRUE,2
Mont Liban,"351 Montreal Road, Ottawa K1L 6B1",+1 (613) 288-1333,45.43826389,-75.65595278,Restaurant,Dine Out,new,NA,NA,NA,351 MONTREAL,MONT,TRUE,2
MONT LIBAN BAKERY & SHAWARMA,351 MONTREAL ROAD,NA,45.43828201,-75.65598297,fast food,regular,old,0,20180706,469,351 MONTREAL,MONT,TRUE,2
Montana's,"140 Earl Grey Drive, Ottawa K2T 1B6",+1 (613) 270-0518,45.30872222,-75.91398611,Restaurant,Drinks and Nightlife,new,NA,NA,NA,140 EARL,MONTANA,TRUE,2
MONTANA'S COOKHOUSE,140 EARL GREY DRIVE,NA,45.30870438,-75.91402435,restaurant,regular,old,1,20180629,NA,140 EARL,MONTANA,TRUE,2
MONTANA'S COOK HOUSE SALOON,1750 OGILVIE ROAD,NA,45.43218613,-75.61565399,restaurant,regular,old,0,20180706,NA,1750 OGILVIE,MONTANA,TRUE,2
MONTANA'S COOKHOUSE,"1750 Ogilvie Rd ,Gloucester
Ottawa,K1J 7P4",NA,45.432097,-75.6157622,restaurant,regular,old,1,20180629,NA,1750 OGILVIE,MONTANA,TRUE,2
Mr. Pho,"1 Stafford Road, Ottawa K2H 1B9",+1 (613) 829-9015,45.32818889,-75.82090833,Restaurant,Dine Out,new,NA,NA,NA,1 STAFFORD,MR,TRUE,2
MR.PHO VIETNAMES RESTAURANT,1 STAFFORD ROAD,NA,45.32821655,-75.82077789,restaurant,regular,old,0,20180706,NA,1 STAFFORD,MR,TRUE,2
MR MOZZARELLA,1 TARTAN DRIVE,NA,45.26999283,-75.75411224,fast food,regular,old,1,20180628,394,1 TARTAN,MR,TRUE,2
Mr. Mozzarella,"1 Tartan Drive, Ottawa K2J 2W7",+1 (613) 823-3333,45.26998889,-75.75411111,Restaurant,Dine Out,new,NA,NA,NA,1 TARTAN,MR,TRUE,2
MR. CHEESY PIZZA,1980 OGILVIE ROAD,NA,45.43249512,-75.60996246,fast food,regular,old,0,20180706,47,1980 OGILVIE,MR,TRUE,2
Mr. Cheezy Pizza,"Gloucester Centre, 1980 Ogilvie Road, Ottawa, ON K1J 9L3",+1 (613) 749-9929,45.43219722,-75.60975,Restaurant,Dine Out,new,NA,NA,NA,1980 OGILVIE,MR,TRUE,2
MR. B'S,2401 BANK STREET,NA,45.35481644,-75.64930725,restaurant,regular,old,0,20180706,NA,2401 BANK,MR,TRUE,2
Mr. B's March House,"2401 Bank Street, Ottawa K1V 8R9",+1 (613) 731-6800,45.35469167,-75.64933056,Restaurant,Dine Out,new,NA,NA,NA,2401 BANK,MR,TRUE,2
MR. SUB,"265 Catherine St, Ottawa, ON K1R 7S5",NA,45.4087535,-75.6947986,fast food,regular,old,1,20180628,85,265 CATHERINE,MR,TRUE,2
Mr. Sub,"Ottawa Central Station, 265 Catherine Street, Ottawa K1R 7S5",+1 (613) 680-6065,45.4085697,-75.6944405,Restaurant,Dine Out,new,NA,NA,NA,265 CATHERINE,MR,TRUE,2
MUCHO BURRITO,1385 BASELINE ROAD,NA,45.36250687,-75.73786163,fast food,regular,old,1,20180628,152,1385 BASELINE,MUCHO,TRUE,2
Mucho Burrito Fresh Mexican Grill,"1385 Baseline Rd, Ottawa, ON, K2C 3G1",NA,45.362587,-75.737977,Fast Food,Regular,new,NA,NA,NA,1385 BASELINE,MUCHO,TRUE,2
Mucho Burrito Fresh Mexican Grill,"160 Earl Grey Dr, Kanata, ON, K2T 1B6",NA,45.309059,-75.914916,Fast Food,Regular,new,NA,NA,NA,160 EARL,MUCHO,TRUE,2
Mucho Burrito,"160 Earl Grey Drive, Ottawa K2T 1B6",+1 (613) 595-0007,45.30899722,-75.91494722,Restaurant,Dine Out,new,NA,NA,152,160 EARL,MUCHO,TRUE,2
MUCHO BURRITO,2002 MER BLEUE ROAD,NA,45.4541893,-75.50617981,fast food,regular,old,1,20180628,152,2002 MER,MUCHO,TRUE,2
