name,address,phone,lat,lng,category2,category3,dataset,Chain,Update date,NEMS Code,num_name,toupper(name),check
SWEET BASIL THAI RESTAURANT,1585 BANK STREET,NA,45.37914276,-75.66754913,restaurant,regular,old,0,20180706,NA,1585 BANK,SWEET BASIL THAI RESTAURANT,FALSE
Sweet Bite,"769 Bank Street, Ottawa, ON K1S 3V3",NA,45.403953,-75.688531,restaurant,regular,old,0,20180710,NA,769 BANK,SWEET BITE,FALSE
Sweet Castle,"2446 Bank Street, Unit 133, Ottawa K1V 1A4",+1 (613) 680-1888,45.3528277778,-75.6456388889,Restaurant,Dine Out,new,NA,NA,NA,2446 BANK,SWEET CASTLE,TRUE
Sweet Castle,"2446 Bank Street, Ottawa, ON K1V 1A4",NA,45.3527295,-75.6469545,fast food,coffee shop,old,0,20180726,NA,2446 BANK,SWEET CASTLE,TRUE
SWISS CHALET,1600 MERIVALE ROAD,NA,45.34967041,-75.73326874,restaurant,regular,old,1,20180629,NA,1600 MERIVALE,SWISS CHALET,FALSE
Swiss Chalet,"1899 Cyrville Road, Ottawa K1B 3V5",+1 (613) 746-6623,45.4161722222,-75.6015777778,Restaurant,Dine Out,new,NA,NA,NA,1899 CYRVILLE,SWISS CHALET,TRUE
SWISS CHALET,1899 CYRVILLE ROAD,NA,45.41595078,-75.60145569,restaurant,regular,old,1,20180629,NA,1899 CYRVILLE,SWISS CHALET,TRUE
SWISS CHALET,1910 BANK STREET,NA,45.36860657,-75.66272736,restaurant,regular,old,1,20180629,NA,1910 BANK,SWISS CHALET,FALSE
SWISS CHALET,"2150 Carling Ave #2, Ottawa, ON K2A 1H1",NA,45.3705264,-75.7689591,restaurant,regular,old,1,20180629,NA,2150 CARLING,SWISS CHALET,FALSE
SWISS CHALET,"3775 Strandherd Dr, Nepean, ON K2J 4B1",NA,45.2689483,-75.7492842,restaurant,regular,old,1,20180629,NA,3775 STRANDHERD,SWISS CHALET,FALSE
SWISS CHALET,"4290 Innes Rd, Orléans, ON K4A 5E6",NA,45.4583265,-75.4947994,restaurant,regular,old,1,20180629,NA,4290 INNES,SWISS CHALET,FALSE
SWISS CHALET,540 MONTREAL ROAD,NA,45.44101334,-75.64551544,restaurant,regular,old,1,20180629,NA,540 MONTREAL,SWISS CHALET,FALSE
SWISS CHALET,653 TERRY FOX DRIVE,NA,45.29639435,-75.89927673,restaurant,regular,old,1,20180629,NA,653 TERRY,SWISS CHALET,FALSE
SWISS CHALET ROTISSERIE,4290 INNES ROAD,NA,45.45882034,-75.49478149,restaurant,regular,old,0,20180706,NA,4290 INNES,SWISS CHALET ROTISSERIE,FALSE
Swiss Chalet Rotisserie & Grill,"3775 Strandherd Dr, Nepean, Ottawa K2J 4B1",+1 (613) 823-0656,45.2686277778,-75.7494722222,Restaurant,Dine Out,new,NA,NA,NA,3775 STRANDHERD,SWISS CHALET ROTISSERIE & GRILL,FALSE
Swiss Pastries,"1423 Star Top Road, Ottawa K1B 3W5",+1 (613) 748-7142,45.4188416667,-75.6170722222,Restaurant,Dine Out,new,NA,NA,NA,1423 STAR,SWISS PASTRIES,FALSE
Swizzle's Cafe,"47 Clarence Street, Ottawa K1N 5P4",+1 (613) 241-8900,45.428989,-75.694106,Restaurant,Dine Out,new,NA,NA,NA,47 CLARENCE,SWIZZLE'S CAFE,FALSE
Swizzle Bar & Grill,"246 Queen Street, Ottawa, ON K1A 0H5, Canada",NA,45.42023,-75.70135,restaurant,nightlife,old,0,201806,NA,246 QUEEN,SWIZZLE BAR & GRILL,FALSE
SWIZZLES CAFE,47 CLARENCE STREET,NA,45.42898178,-75.6939621,fast food,regular,old,0,20180706,10,47 CLARENCE,SWIZZLES CAFE,FALSE
T' Basil,"2440 St. Joseph Boulevard, Ottawa K1C 1E9",+1 (613) 830-1230,45.4691805556,-75.5278083333,Restaurant,Dine Out,new,NA,NA,NA,2440 ST,T' BASIL,FALSE
T's Pub,"323 Somerset St W, Ottawa, ON K2P 0J8",NA,45.4160974,-75.694994,restaurant,nightlife,old,0,201806,NA,323 SOMERSET,T'S PUB,FALSE
T&T Fries,"31 Northside Road, Ottawa K2H 8S1",+1 (613) 898-8646,45.329404,-75.81581,Restaurant,Dine Out,new,NA,NA,NA,31 NORTHSIDE,T&T FRIES,FALSE
Table 40,"7 Springfield Road, Ottawa, ON K1M 1C8",NA,45.4402585,-75.6761838,restaurant,regular,old,0,20180710,NA,7 SPRINGFIELD,TABLE 40,FALSE
Table 85,"610 Bronson Avenue, Ottawa K1S 4E6",+1 (613) 600-3073,45.4041072,-75.7017239,Restaurant,Dine Out,new,NA,NA,NA,610 BRONSON,TABLE 85,TRUE
Table 85,"610 Bronson Avenue, Ottawa, ON K1S 4E6",NA,45.4039271,-75.7019928,restaurant,regular,old,0,20180710,NA,610 BRONSON,TABLE 85,TRUE
Table Sodam,"1200 Bank St, Ottawa, ON K1S 3Y1",NA,45.3916353,-75.6813274,restaurant,regular,old,0,20180710,NA,1200 BANK,TABLE SODAM,FALSE
TACO BELL,"100 Bayshore Dr, Nepean, ON K2B 8C1",NA,45.3490048,-75.8049304,fast food,regular,old,1,20180628,123,100 BAYSHORE,TACO BELL,FALSE
TACO BELL,110 PLACE D'ORLEANS DRIVE,NA,45.47829819,-75.51663971,fast food,regular,old,1,20180628,123,110 PLACE,TACO BELL,FALSE
TACO BELL,1200 ST LAURENT BOULEVARD,NA,45.42215729,-75.63896942,fast food,regular,old,1,20180628,123,1200 ST,TACO BELL,FALSE
TACO BELL,4027 INNES ROAD,NA,45.4559021,-75.5054245,fast food,regular,old,1,20180628,123,4027 INNES,TACO BELL,FALSE
Taco Bell,"475 Hazeldean Road, Ottawa K2L 1V1",+1 (613) 836-4011,45.2979138889,-75.8893138889,Restaurant,Dine Out,new,NA,NA,NA,475 HAZELDEAN,TACO BELL,TRUE
TACO BELL,475 HAZELDEAN ROAD,NA,45.29794693,-75.88930511,fast food,regular,old,1,20180628,123,475 HAZELDEAN,TACO BELL,TRUE
TACO BELL,919 INDUSTRIAL AVENUE,NA,45.4067421,-75.62831879,fast food,regular,old,1,20180628,123,919 INDUSTRIAL,TACO BELL,FALSE
Tacolot,"174 Nepean Street, Ottawa, ON K2P",NA,45.4174261,-75.6973228,fast food,regular,old,0,20180710,420,174 NEPEAN,TACOLOT,FALSE
Tacolot,"995 Wellington Street W, Ottawa, ON K1Y 2Y1",NA,45.4053696,-75.7234166,fast food,regular,old,0,20180710,420,995 WELLINGTON,TACOLOT,FALSE
TacoLot,"999 Wellington Street West, Ottawa K1Y 2Y1",+1 (613) 695-8789,45.4052472222,-75.72335,Restaurant,Dine Out,new,NA,NA,NA,999 WELLINGTON,TACOLOT,FALSE
Tai Ping,"3045 Carling Avenue, Ottawa K2A 4E2",+1 (613) 829-1748,45.3548472222,-75.8064722222,Restaurant,Dine Out,new,NA,NA,NA,3045 CARLING,TAI PING,FALSE
TAI PING RESTAURANT,3045 CARLING AVENUE,NA,45.3549881,-75.8065033,restaurant,regular,old,0,20180706,NA,3045 CARLING,TAI PING RESTAURANT,FALSE
Tailgator's,"1642 Merivale Road, Ottawa K2G 4A1",+1 (613) 224-0249,45.34425,-75.7312555556,Restaurant,Dine Out,new,NA,NA,NA,1642 MERIVALE,TAILGATOR'S,FALSE
Tailgators,"1642 Merivale Road, Nepean, ON K2G 4A1, Canada",NA,45.344844,-75.730059,restaurant,nightlife,old,0,201806,NA,1642 MERIVALE,TAILGATORS,FALSE
Taj Indian Cuisine,"3009 Carling Avenue, Ottawa K2B 8E8",+1 (613) 726-6955,45.3552055556,-75.8053055556,Restaurant,Dine Out,new,NA,NA,NA,3009 CARLING,TAJ INDIAN CUISINE,TRUE
Taj Indian Cuisine,"3009 Carling Avenue, Ottawa, ON K2B 7Y6",NA,45.3552951,-75.8053613,restaurant,regular,old,0,20180710,NA,3009 CARLING,TAJ INDIAN CUISINE,TRUE
Taj Mahal,"925 Bank Street, Ottawa K1S 3W5",+1 (613) 234-1280,45.400075,-75.6865777778,Restaurant,Dine Out,new,NA,NA,NA,925 BANK,TAJ MAHAL,FALSE
TAJ MAHAL RESTAURANT,925 BANK STREET,NA,45.40004349,-75.68656921,restaurant,regular,old,0,20180706,NA,925 BANK,TAJ MAHAL RESTAURANT,FALSE
TAJ RESTAURANT,3009 CARLING AVENUE,NA,45.35529709,-75.80538177,restaurant,regular,old,0,20180706,NA,3009 CARLING,TAJ RESTAURANT,FALSE
Take Another Bite!,"1135 Mill Street, Ottawa K4M 1A2",+1 (613) 518-6639,45.2261416667,-75.6838916667,Restaurant,Dine Out,new,NA,NA,NA,1135 MILL,TAKE ANOTHER BITE!,TRUE
Take Another Bite!,"1135 Mill Street, Ottawa, ON K4M",NA,45.2262536,-75.6840409,fast food,coffee shop,old,0,20180726,NA,1135 MILL,TAKE ANOTHER BITE!,TRUE
Talay Thai,"511 Bank Street, Ottawa K2P 1Z5",+1 (613) 238-2529,45.410131,-75.692319,Restaurant,Dine Out,new,NA,NA,NA,511 BANK,TALAY THAI,TRUE
TALAY THAI,511 BANK STREET,NA,45.4099884,-75.69224548,restaurant,regular,old,0,20180706,NA,511 BANK,TALAY THAI,TRUE
Talluza Desserts,"1183 Hunt Club Rd, Ottawa, ON, Ottawa, Ottawa",+1 (613) 695-5892,45.4031334182,-75.68827345,Restaurant,Dine Out,new,NA,NA,NA,1183 HUNT,TALLUZA DESSERTS,FALSE
Tamis Cafe,103 Fourth Avenue K1S 2L1,+1 (613) 567-7550,45.402679,-75.687531,Restaurant,Dine Out,new,NA,NA,NA,103 FOURTH,TAMIS CAFE,TRUE
Tamis Cafe,"103 Fourth Avenue, Ottawa, ON K1S 2L1",NA,45.4026622,-75.6875273,restaurant,regular,old,0,20180710,NA,103 FOURTH,TAMIS CAFE,TRUE
Tandoori Fusion,"130 Robertson Road, Ottawa K2H 5Z1",+1 (613) 721-1121,45.3206722222,-75.8350055556,Restaurant,Dine Out,new,NA,NA,NA,130 ROBERTSON,TANDOORI FUSION,FALSE
Tandori,"Billings Bridge Shopping Centre, 2277 Riverside Drive, Second Floor, Ottawa K1H 7X6",+1 (613) 249-9494,45.3854972222,-75.6773305556,Restaurant,Dine Out,new,NA,NA,NA,NA,TANDORI,FALSE
TANDORI INDIAN CUISINE,2277 RIVERSIDE DRIVE,NA,45.38549805,-75.67940521,fast food,regular,old,0,20180706,208,2277 RIVERSIDE,TANDORI INDIAN CUISINE,TRUE
TANDORI INDIAN CUISINE,2277 RIVERSIDE DRIVE,NA,45.38571548,-75.67902374,restaurant,regular,old,0,20180706,NA,2277 RIVERSIDE,TANDORI INDIAN CUISINE,TRUE
Tangerine Pizza,"969 Cummings Avenue, Ottawa K1J 7R9",+1 (613) 745-2525,45.4320361111,-75.6347055556,Restaurant,Dine Out,new,NA,NA,NA,969 CUMMINGS,TANGERINE PIZZA,TRUE
Tangerine Pizza,"969 Cummings Avenue, Ottawa, ON K1J 8S6",NA,45.4320779,-75.6344962,restaurant,nightlife,old,0,20180710,NA,969 CUMMINGS,TANGERINE PIZZA,TRUE
Taqueria,"951 Bank Street, Ottawa, AB K1S 3W7",NA,45.3993485,-75.6854996,restaurant,regular,old,0,20180710,NA,951 BANK,TAQUERIA,FALSE
Taqueria Kukulkan,"1730 Montreal Road, Ottawa K1J 3N6",+1 (613) 680-5055,45.4457805556,-75.6102916667,Restaurant,Dine Out,new,NA,NA,NA,1730 MONTREAL,TAQUERIA KUKULKAN,TRUE
Taqueria Kukulkan,"1730 Montreal Road, Ottawa, ON K1J 6N3",NA,45.4456921,-75.6101624,restaurant,regular,old,0,20180710,NA,1730 MONTREAL,TAQUERIA KUKULKAN,TRUE
Taqueria La Bonita,1128 Cadboro Road K1J 7P5,+1 (613) 695-7373,45.4310916667,-75.6213138889,Restaurant,Dine Out,new,NA,NA,NA,1128 CADBORO,TAQUERIA LA BONITA,TRUE
Taqueria La Bonita,"1128 Cadboro Road, Ottawa, ON K1J 7R1",NA,45.4310624,-75.6213166,restaurant,regular,old,0,20180710,NA,1128 CADBORO,TAQUERIA LA BONITA,TRUE
Target Grill,"4870 Bank Street, Ottawa, ON K1X 1G6",+1 (613) 858-2149,45.30536,-75.58566,Restaurant,Dine Out,new,NA,NA,NA,4870 BANK,TARGET GRILL,FALSE
TASHA'S FINE FOOD,111 ALBERT STREET,NA,45.42160416,-75.69759369,fast food,regular,old,0,20180706,275,111 ALBERT,TASHA'S FINE FOOD,FALSE
Tasha's Fine Foods,"111 Albert Steet, World Exchange Plaza food court, Ottawa, ON K1P 1A5",+1 (613) 238-2524,45.4213115939,-75.6977991468,Restaurant,Dine Out,new,NA,NA,NA,111 ALBERT,TASHA'S FINE FOODS,FALSE
TastersHUB,"70 Bongard Avenue, Ottawa, ON K2E 7Z9",NA,45.3313997,-75.7143815,restaurant,regular,old,0,20180710,NA,70 BONGARD,TASTERSHUB,FALSE
Tasty Burgers and Grill,"283 Queen Mary, Ottawa K1K 1X1",+1 (613) 740-9900,45.425103,-75.653449,Restaurant,Dine Out,new,NA,NA,NA,283 QUEEN,TASTY BURGERS AND GRILL,FALSE
Taters,"660 Eagleson Road, Ottawa K2M 1H4",NA,45.288482,-75.869001,Restaurant,Dine Out,new,NA,NA,NA,660 EAGLESON,TATERS,TRUE
Taters,"660 Eagleson Road, Ottawa, ON K2M 1H4",NA,45.2879281,-75.8685249,fast food,regular,old,0,20180726,NA,660 EAGLESON,TATERS,TRUE
Tavern on the Falls,"1 John St, Ottawa, ON K1M 2C9",NA,45.442394,-75.6932354,restaurant,nightlife,old,0,20180713,NA,1 JOHN,TAVERN ON THE FALLS,FALSE
Tavern on the Hill,"1223 Alexandra Bridge, Ottawa, ON K1N 9N4",NA,45.4284112,-75.698972,restaurant,nightlife,old,0,201806,NA,1223 ALEXANDRA,TAVERN ON THE HILL,FALSE
Tea Store,"53 York Street, Ottawa K1N 9B7",+1 (613) 241-1291,45.428237,-75.692959,Restaurant,Dine Out,new,NA,NA,NA,53 YORK,TEA STORE,FALSE
Ten Fish,"1149B Bank Street, Ottawa K1S 3X4",+1 (613) 702-1777,45.39,-75.68,Restaurant,Dine Out,new,NA,NA,NA,NA,TEN FISH,FALSE
Ten Sushi,"1490 Bank Street, Ottawa K1H 7Z2",+1 (613) 890-7736,45.3818166667,-75.6705555556,Restaurant,Dine Out,new,NA,NA,NA,1490 BANK,TEN SUSHI,FALSE
Ten Sushi Japanese Restaurant,"2300 City Park Drive, Ottawa K1J 1H6",+1 (613) 747-3999,45.430889,-75.611921,Restaurant,Dine Out,new,NA,NA,NA,2300 CITY,TEN SUSHI JAPANESE RESTAURANT,FALSE
Tenfish Sushi,"1149B Bank Street, Ottawa, ON K1S 3X4",NA,45.3930825,-75.6825109,restaurant,regular,old,0,20180710,NA,NA,TENFISH SUSHI,FALSE
Tennessy Willems,"1082 Wellington Street, Ottawa K1Y 2Y4",+1 (613) 722-0000,45.4032972222,-75.7250833333,Restaurant,Dine Out,new,NA,NA,NA,1082 WELLINGTON,TENNESSY WILLEMS,TRUE
Tennessy Willems,"1082 Wellington Street W, Ottawa, ON K1Y 2Y4",NA,45.4031558,-75.7250742,restaurant,regular,old,0,20180710,NA,1082 WELLINGTON,TENNESSY WILLEMS,TRUE
TEPPAN & SUSHI STEAKHOUSE,1671 CARLING AVENUE,NA,45.37971497,-75.75031281,restaurant,regular,old,0,20180706,NA,1671 CARLING,TEPPAN & SUSHI STEAKHOUSE,FALSE
Tequila Jacks,"104 Clarence Street, Ottawa K1N 5P5",+1 (613) 862-7622,45.429251,-75.692404,Restaurant,Drinks and Nightlife,new,NA,NA,NA,104 CLARENCE,TEQUILA JACKS,FALSE
Teriyaki Experience,"100 Bayshore Road, Nepean, Ontario, Canada",NA,45.3470236,-75.8068072,Fast Food,Regular,new,NA,NA,NA,100 BAYSHORE,TERIYAKI EXPERIENCE,TRUE
TERIYAKI EXPERIENCE,100 BAYSHORE DRIVE,NA,45.34801102,-75.80583954,fast food,regular,old,1,20180628,120,100 BAYSHORE,TERIYAKI EXPERIENCE,TRUE
TERIYAKI EXPERIENCE,110 PLACE D'ORLEANS DRIVE,NA,45.47753143,-75.51841736,fast food,regular,old,1,20180628,120,110 PLACE,TERIYAKI EXPERIENCE,FALSE
TERIYAKI EXPERIENCE,1200 ST LAURENT BOULEVARD,NA,45.42176819,-75.63917542,fast food,regular,old,1,20180628,120,1200 ST,TERIYAKI EXPERIENCE,FALSE
TERIYAKI EXPERIENCE,2121 CARLING AVENUE,NA,45.37289047,-75.76824951,fast food,regular,old,1,20180628,120,2121 CARLING,TERIYAKI EXPERIENCE,FALSE
Teriyaki Experience,"2227 Riverside Dr., Ottawa, Ontario, Canada",NA,45.3868641,-75.6790519,Fast Food,Regular,new,NA,NA,NA,2227 RIVERSIDE,TERIYAKI EXPERIENCE,FALSE
TERIYAKI EXPERIENCE,2277 RIVERSIDE DRIVE,NA,45.38549805,-75.67940521,fast food,regular,old,1,20180628,120,2277 RIVERSIDE,TERIYAKI EXPERIENCE,FALSE
Teriyaki Experience,"240 Sparks Street, Ottawa, Ontario, Canada",NA,45.4201945,-75.7023187,Fast Food,Regular,new,NA,NA,NA,240 SPARKS,TERIYAKI EXPERIENCE,FALSE
Teriyaki Experience,"8555 Campeau Drive, Ottawa, Ontario, Canada",NA,45.2977833,-75.936438,Fast Food,Regular,new,NA,NA,NA,8555 CAMPEAU,TERIYAKI EXPERIENCE,TRUE
TERIYAKI EXPERIENCE,8555 CAMPEAU DRIVE,NA,45.29743958,-75.93804932,fast food,regular,old,1,20180628,120,8555 CAMPEAU,TERIYAKI EXPERIENCE,TRUE
Teriyaki Experience,"Bayshore Shopping Centre, 100 Bayshore Drive, Ottawa K2B 8C1",+1 (613) 829-0092,45.3470236,-75.8068072,Restaurant,Dine Out,new,NA,NA,NA,NA,TERIYAKI EXPERIENCE,FALSE
TERIYAKI EXPERIENCE,240-C128 SPARKS STREET,NA,45.42041779,-75.70199585,fast food,regular,old,1,20180628,120,NA,TERIYAKI EXPERIENCE,FALSE
Terrace On The Canal,"191 Colonel By Dr, Ottawa, ON K1N 5P8",NA,45.4213498,-75.6854253,restaurant,nightlife,old,0,201806,NA,191 COLONEL,TERRACE ON THE CANAL,FALSE
Thai Coconut,"1390 Prince of Wales Drive, Ottawa K2C 3N2",+1 (613) 225-1238,45.3692694444,-75.703225,Restaurant,Dine Out,new,NA,NA,NA,1390 PRINCE,THAI COCONUT,TRUE
THAI COCONUT,1390 PRINCE OF WALES,NA,45.36916733,-75.70326996,restaurant,regular,old,0,20180706,NA,1390 PRINCE,THAI COCONUT,TRUE
Thai Express,"100 Bayshore Drive #T42  Ottawa,  ON K2B 8C1",NA,45.3474121,-75.8070362,Fast Food,Regular,new,NA,NA,NA,100 BAYSHORE,THAI EXPRESS,TRUE
THAI EXPRESS,100 BAYSHORE DRIVE,NA,45.34763718,-75.80548859,fast food,regular,old,1,20180628,NA,100 BAYSHORE,THAI EXPRESS,TRUE
Thai Express,"100 Louis-Pasteur Unit 2223  Ottawa,  ON K1N 6N5",NA,45.4219934,-75.6817078,Fast Food,Regular,new,NA,NA,NA,100 LOUISPASTEUR,THAI EXPRESS,FALSE
Thai Express,"110 Place d&#39;Orléans Drive Unit 2250  Orléans,  ON K1C 2L9",NA,45.4785994,-75.5151663,Fast Food,Regular,new,NA,NA,NA,110 PLACE,THAI EXPRESS,TRUE
THAI EXPRESS,"110 Place d'Orléans Dr Unit 2250, Orléans, ON K1C 2L9",NA,45.47739,-75.515881,fast food,regular,old,1,20180628,NA,110 PLACE,THAI EXPRESS,TRUE
Thai Express,"1100 boulevard Maloney Ouest  Gatineau,  QC J8T 6G3",NA,45.4757467,-75.6970486,Fast Food,Regular,new,NA,NA,NA,1100 BOULEVARD,THAI EXPRESS,FALSE
THAI EXPRESS,111 ALBERT STREET,NA,45.42169189,-75.6975174,fast food,regular,old,1,20180628,NA,111 ALBERT,THAI EXPRESS,FALSE
Thai Express,"1200 St. Laurent Boulevard  Ottawa,  ON K1K 3B8",NA,45.4219466,-75.6387057,Fast Food,Regular,new,NA,NA,NA,1200 ST,THAI EXPRESS,TRUE
THAI EXPRESS,1200 ST LAURENT BOULEVARD,NA,45.42274475,-75.63847351,fast food,regular,old,1,20180628,NA,1200 ST,THAI EXPRESS,TRUE
Thai Express,"1331 Clyde Avenue  Ottawa,  ON K2C 3G4",NA,45.3630056,-75.7400934,Fast Food,Regular,new,NA,NA,NA,1331 CLYDE,THAI EXPRESS,TRUE
THAI EXPRESS,1331 CLYDE AVENUE,NA,45.36282349,-75.7399292,fast food,regular,old,1,20180628,NA,1331 CLYDE,THAI EXPRESS,TRUE
Thai Express,"1465 Richmond Road Britannia Plaza Unit #300  Ottawa,  ON K2B 6R9",NA,45.363144,-75.790626,Fast Food,Regular,new,NA,NA,NA,1465 RICHMOND,THAI EXPRESS,TRUE
THAI EXPRESS,"1465 Richmond Road, Unit# 300, Ottawa, ON K2B 6R9",NA,45.3633001,-75.7905325,fast food,regular,old,1,20180628,NA,1465 RICHMOND,THAI EXPRESS,TRUE
THAI EXPRESS,"1600 Heron Rd, Ottawa, ON K1V 2P5",NA,45.3796212,-75.6460848,fast food,regular,old,1,20180628,NA,1600 HERON,THAI EXPRESS,FALSE
Thai Express,"200 Promenade du Portage  Gatineau,  QC J8X 4B7",NA,45.4268934,-75.7134941,Fast Food,Regular,new,NA,NA,NA,200 PROMENADE,THAI EXPRESS,FALSE
THAI EXPRESS,"2014 Ogilvie Rd #6, Gloucester, ON K1J 7N9",NA,45.4369307,-75.6037275,fast food,regular,old,1,20180628,NA,2014 OGILVIE,THAI EXPRESS,FALSE
Thai Express,"2121 Carling Avenue Unit 721k  Ottawa,  ON K2A 1H2",NA,45.3727775,-75.7690305,Fast Food,Regular,new,NA,NA,NA,2121 CARLING,THAI EXPRESS,TRUE
THAI EXPRESS,"2121 Carling Ave #721, Ottawa, ON K2A 1H2",NA,45.3731497,-75.7686794,fast food,regular,old,1,20180628,NA,2121 CARLING,THAI EXPRESS,TRUE
Thai Express,"2210 Bank street  Ottawa,  ON K1V  1J5",NA,45.3556337,-75.6546138,Fast Food,Regular,new,NA,NA,NA,2210 BANK,THAI EXPRESS,FALSE
Thai Express,"2277 Riverside Drive East  Ottawa,  ON K1H 7X6",NA,45.3855413,-75.6774625,Fast Food,Regular,new,NA,NA,NA,2277 RIVERSIDE,THAI EXPRESS,TRUE
THAI EXPRESS,2277 RIVERSIDE DRIVE,NA,45.38549423,-75.67940521,fast food,regular,old,1,20180628,NA,2277 RIVERSIDE,THAI EXPRESS,TRUE
Thai Express,"265 Laurier Avenue East  Ottawa,  ON K1N 6P7",NA,45.4267061,-75.6803121,Fast Food,Regular,new,NA,NA,NA,265 LAURIER,THAI EXPRESS,FALSE
Thai Express,"330 West Hunt Club Road  Ottawa,  ON K2E 0B7",NA,45.3380561,-75.7155521,Fast Food,Regular,new,NA,NA,NA,330 WEST,THAI EXPRESS,TRUE
THAI EXPRESS,"330 West Hunt Club Road, Ottawa, ON K2E 0B7",NA,45.3380561,-75.7155521,fast food,regular,old,1,20180628,NA,330 WEST,THAI EXPRESS,TRUE
Thai Express,"3712 Innes Road  Orleans,  ON K1W 0C8",NA,45.4497538,-75.5172222,Fast Food,Regular,new,NA,NA,NA,3712 INNES,THAI EXPRESS,TRUE
THAI EXPRESS,3712 INNES ROAD,NA,45.44984055,-75.51715088,fast food,regular,old,1,20180628,NA,3712 INNES,THAI EXPRESS,TRUE
Thai Express,"3777 Strandherd Drive  Ottawa,  ON K2J 4B1",NA,45.2681524,-75.7466046,Fast Food,Regular,new,NA,NA,NA,3777 STRANDHERD,THAI EXPRESS,TRUE
THAI EXPRESS,3777 STRANDHERD DRIVE,NA,45.26806641,-75.74797058,fast food,regular,old,1,20180628,NA,3777 STRANDHERD,THAI EXPRESS,TRUE
Thai Express,"499 Terry Fox Drive Unit 95  Kanata,  ON K2T 1H7",NA,45.3107677,-75.9206954,Fast Food,Regular,new,NA,NA,NA,499 TERRY,THAI EXPRESS,FALSE
Thai Express,"50 Rideau Street  Ottawa,  ON K1N 9J7",NA,45.4260575,-75.6907998,Fast Food,Regular,new,NA,NA,NA,50 RIDEAU,THAI EXPRESS,TRUE
THAI EXPRESS,50 RIDEAU STREET,NA,45.42478561,-75.68963623,fast food,regular,old,1,20180628,NA,50 RIDEAU,THAI EXPRESS,TRUE
Thai Express,"525 Industrial Avenue  #3 Ottawa,  ON K1G 0Z1",NA,45.4119768,-75.6460703,Fast Food,Regular,new,NA,NA,NA,525 INDUSTRIAL,THAI EXPRESS,TRUE
THAI EXPRESS,"525 Industrial Ave #3, Ottawa, ON K1G 0Z1",NA,45.4119774,-75.6460701,fast food,regular,old,1,20180628,NA,525 INDUSTRIAL,THAI EXPRESS,TRUE
Thai Express,"5507 Hazeldean Road  Kanata,  ON K2S 0P5",NA,45.2897335,-75.9024048,Fast Food,Regular,new,NA,NA,NA,5507 HAZELDEAN,THAI EXPRESS,TRUE
THAI EXPRESS,5507 HAZELDEAN ROAD,NA,45.28961563,-75.90239716,fast food,regular,old,1,20180628,NA,5507 HAZELDEAN,THAI EXPRESS,TRUE
Thai Express,"710 Montee Paiement  Gatineau,  QC J8R 4A3",NA,45.5030485,-75.6759614,Fast Food,Regular,new,NA,NA,NA,710 MONTEE,THAI EXPRESS,FALSE
Thai Express,"Rideau Centre, 50 Rideau Street, Ottawa K1N 9J7",+1 (613) 422-1400,45.4259564,-75.6923059,Restaurant,Dine Out,new,NA,NA,NA,NA,THAI EXPRESS,FALSE
THAI EXPRESS,"South Keys, 2210 Bank St, Ottawa, ON K1V 1J5",NA,45.354899,-75.6547546,fast food,regular,old,1,20180628,NA,NA,THAI EXPRESS,FALSE
Thai Flame,"1902 Robertson Road, Ottawa K2H 5B8",+1 (613) 695-9188,45.3261416667,-75.8218472222,Restaurant,Dine Out,new,NA,NA,NA,1902 ROBERTSON,THAI FLAME,FALSE
Thai Flame Restaurant,"1902 Robertson Road, Ottawa, ON K2H 5B8",NA,45.3260845,-75.8217529,restaurant,regular,old,0,20180710,NA,1902 ROBERTSON,THAI FLAME RESTAURANT,FALSE
THAI GO,1309 CARLING AVENUE,NA,45.38703156,-75.73561096,fast food,regular,old,0,20180706,309,1309 CARLING,THAI GO,FALSE
Thai Go,"Westgate Shopping Centre, 1309 Carling Avenue, Ottawa K1Z 7L3",+1 (613) 761-6888,45.3870166667,-75.7355805556,Restaurant,Dine Out,new,NA,NA,NA,NA,THAI GO,FALSE
THAI LANNA CUISINE,2401 BANK STREET,NA,45.35486221,-75.64919281,restaurant,regular,old,0,20180706,NA,2401 BANK,THAI LANNA CUISINE,FALSE
Thai Plus,"354 Rideau Street, Ottawa K1N 5Y6",+1 (613) 860-1888,45.4294982,-75.683573,Restaurant,Dine Out,new,NA,NA,NA,354 RIDEAU,THAI PLUS,TRUE
THAI PLUS,354 RIDEAU STREET,NA,45.42954636,-75.68356323,fast food,regular,old,0,20180706,294,354 RIDEAU,THAI PLUS,TRUE
Thai Station,"1 Rideaucrest Drive, Nepean K2G 6A4 5Z3",+1 (613) 663-6144,45.284763222,-75.7227299067,Restaurant,Dine Out,new,NA,NA,NA,1 RIDEAUCREST,THAI STATION,FALSE
Thailanna,"2401 Bank Street, Ottawa K1T 4J2",+1 (613) 249-9524,45.3545833333,-75.649025,Restaurant,Dine Out,new,NA,NA,NA,2401 BANK,THAILANNA,FALSE
Thailicious,"1488 Stittsville Main Street, Ottawa K2S 1E3",+1 (613) 261-1500,45.2592388889,-75.9222194444,Restaurant,Dine Out,new,NA,NA,NA,1488 STITTSVILLE,THAILICIOUS,FALSE
