rowid,name,address,category2,category3,Nbhd,lat,lng,dataset,phone,chain,nems_code,num_name,name_word,update_date
NA,Amigo's Sports Bar,"858 Merivale Road, Ottawa K1Z 5Z4",restaurant,regular,NA,45.385287,-75.732338,new,+1 (613) 725-2818,0,0,858 MERIVALE,AMIGO,2021-11-11
NA,Amuse Kitchen & Wine,"500 Eagleson Road, Ottawa K2M 1H4",restaurant,regular,NA,45.290783,-75.870802,new,+1 (613) 880-8883,0,0,500 EAGLESON,AMUSE,2021-11-11
NA,Arlington Five,"5 Arlington Street, Ottawa K2P 1C1",restaurant,regular,NA,45.410078,-75.692872,new,+1 (613) 233-7959,0,0,5 ARLINGTON,ARLINGTON,2021-11-11
NA,Art Is In Bakery,"250 City Centre Avenue, Unit 112, Ottawa K1R 1C7",restaurant,regular,NA,45.4079805556,-75.7184,new,+1 (613) 695-1226,0,0,250 CITY,ART,2021-11-11
NA,Asia Garden,"886 Dynes Road, Ottawa K2C 0G9",restaurant,regular,NA,45.3700111111,-75.7045527778,new,+1 (613) 224-7343,0,89,886 DYNES,ASIA,2021-11-11
NA,Atari,"297 Dalhousie Street, Ottawa, ON K1N 7E5",restaurant,regular,NA,45.429728,-75.691734,new,+1 (613) 422-8877,0,0,297 DALHOUSIE,ATARI,2021-11-11
NA,Atomic Rooster,"303 Bank Street, Ottawa K2P 1X7",restaurant,regular,NA,45.4150305556,-75.6958305556,new,+1 (613) 569-1000,0,0,303 BANK,ATOMIC,2021-11-11
NA,Babylon,"317 Bank Street, Ottawa K2P 1X9",restaurant,drinks and nightlife,NA,45.414536,-75.695528,new,+1 (613) 594-0003,0,0,317 BANK,BABYLON,2021-11-11
NA,Banc Sushi,"919 Montreal Road, Ottawa K1K 0S6",restaurant,regular,NA,45.4468722222,-75.6289888889,new,+1 (613) 749-0943,0,0,919 MONTREAL,BANC,2021-11-11
NA,Bangkok Thai Garden,"370 Dalhousie Street, Ottawa K1N 7G3",restaurant,regular,NA,45.427469,-75.690255,new,+1 (613) 789-1888,0,0,370 DALHOUSIE,BANGKOK,2021-11-11
NA,Bar laurel,"1087 Wellington St W, Ottawa, ON K1Y 2Y4, Canada",restaurant,regular,NA,45.403145,-75.725589,new,+1 613 695 5558,0,0,1087 WELLINGTON,BAR,2021-11-11
NA,Bar Robo,692 Somerset Street West K1R 6P4,restaurant,regular,NA,45.411003245,-75.706646244,new,+1 (613) 233-7626,0,0,692 SOMERSET,BAR,2021-11-11
NA,Beerocracy,"340 Somerset Street W, Ottawa K2P 0J9",restaurant,regular,NA,45.415634,-75.695387,new,+1 (613) 680-2337,0,0,340 SOMERSET,BEEROCRACY,2021-11-11
NA,Beijing Legend,"1800 Bank Street, Ottawa K1V 0W3",restaurant,regular,NA,45.37215,-75.664375,new,+1 (613) 737-5588,0,0,1800 BANK,BEIJING,2021-11-11
NA,Bella Vista Restaurant,"2645 Alta Vista Drive, Ottawa K1V 1A3",restaurant,regular,NA,45.373737,-75.662227,new,+1 (613) 731-9841,0,0,2645 ALTA,BELLA,2021-11-11
NA,Beneci Pizzeria,"4 Lorry Greenberg Drive, Unit 8, Ottawa K1G 5H6",restaurant,regular,NA,45.3692361111,-75.6210555556,new,+1 (613) 739-7777,0,443,4 LORRY,BENECI,2021-11-11
NA,Benny's Bistro,"119 Murray Street, Ottawa K1N 5M5",restaurant,regular,NA,45.4302222222,-75.6925888889,new,+1 (613) 789-6797,0,0,119 MURRAY,BENNY,2021-11-11
NA,Bite Burger House,"108 Murray Street, Ottawa K1N 5M7",restaurant,regular,NA,45.4298694444,-75.692925,new,+1 (613) 562-2483,0,0,108 MURRAY,BITE,2021-11-11
NA,Bite This,"181 Richmond Road, Ottawa K1Z 6W3",restaurant,regular,NA,45.3951138889,-75.7476055556,new,+1 (613) 709-1487,0,0,181 RICHMOND,BITE,2021-11-11
NA,Black Dog Bistro,"5540 Manotick Main Street, Manotick, Ottawa K4M 1A6",restaurant,regular,NA,45.2253083333,-75.6845638889,new,+1 (613) 692-3779,0,0,5540 MANOTICK,BLACK,2021-11-11
NA,Blackburn Arms Pub,"2586 Innes Road, Ottawa K1B 3K1",restaurant,regular,NA,45.4310027778,-75.5654,new,+1 (613) 830-4829,0,0,2586 INNES,BLACKBURN,2021-11-11
NA,Blue Cactus Bar and Grill,"2 ByWard Market Square, Ottawa K1N 7A1",restaurant,regular,NA,45.428606,-75.693841,new,+1 (613) 241-7061,0,0,2 BYWARD,BLUE,2021-11-11
NA,Bluebird Coffee,"261 Dalhousie Street, Ottawa K1N 7E3",restaurant,regular,NA,45.4305527778,-75.6925972222,new,+1 (613) 695-7766,0,0,261 DALHOUSIE,BLUEBIRD,2021-11-11
NA,Blumenstudio,"465 Parkdale Avenue, Ottawa K1Y 1H5",restaurant,regular,NA,45.3988225,-75.7279366,new,+1 (613) 680-8400,0,0,465 PARKDALE,BLUMENSTUDIO,2021-11-11
NA,Bobby's Table,"255 Montreal Road, Ottawa K1L 6C4",restaurant,regular,NA,45.4364166667,-75.6610944444,new,+1 (613) 740-9333,0,0,255 MONTREAL,BOBBY,2021-11-11
NA,Booster Juice,"1125, Colonel By Dr, Ottawa, Ontario, K1S 5B6",fast food,regular,NA,45.384374,-75.698305,new,NA,1,430,1125 COLONEL,BOOSTER,2021-11-11
NA,Booster Juice,"1385 Woodroffe Ave, Building E, Ottawa, Ontario, K2G 1V8",fast food,regular,NA,45.3501,-75.75631,new,NA,1,430,1385 WOODROFFE,BOOSTER,2021-11-11
NA,Booster Juice,"1460 Merivale Road, Unit 7, Ottawa, Ontario, K2E 5P2",fast food,regular,NA,45.3625239,-75.73560531,new,NA,1,430,1460 MERIVALE,BOOSTER,2021-11-11
NA,Booster Juice,"160 Elgin Street, Ottawa, Ontario, K1A 1J4",fast food,regular,NA,45.4197,-75.69322,new,NA,1,430,160 ELGIN,BOOSTER,2021-11-11
NA,Booster Juice,"1600 Heron Road, unit #8 , Ottawa, Ontario, K1V 2P5",fast food,regular,NA,45.378977,-75.645903,new,NA,1,430,1600 HERON,BOOSTER,2021-11-11
NA,Booster Juice,"1675 Tenth Line Road, Unit #16, Orleans, Ontario, K1E 3P6",fast food,regular,NA,45.46927497,-75.49182454,new,NA,1,430,1675 TENTH,BOOSTER,2021-11-11
NA,Booster Juice,"2014 Ogilvie Road, Unit #2, Ottawa, Ontario, K1J 7N9",fast food,regular,NA,45.436741,-75.604299,new,NA,1,430,2014 OGILVIE,BOOSTER,2021-11-11
NA,Booster Juice,"50 Rideau Street, Unit #327A Rideau Centre, Ottawa, Ontario, K1N 9J7",fast food,regular,NA,45.42420847,-75.69044355,new,NA,1,430,50 RIDEAU,BOOSTER,2021-11-11
NA,Boston Pizza,"1681 Greenbank Road, Ottawa K2J 4Y6",restaurant,regular,NA,45.2730916667,-75.7474833333,new,+1 (613) 825-1414,1,0,1681 GREENBANK,BOSTON,2021-11-11
NA,Bowman's Bar & Grill,"1170 Carling Avenue, Ottawa K1Z 7K6",restaurant,regular,NA,45.3880611111,-75.7291861111,new,+1 (613) 680-9339,0,0,1170 CARLING,BOWMAN,2021-11-11
NA,Bramasole Diner,"428 Bank Street, Ottawa K2P 1Y8",restaurant,regular,NA,45.412289,-75.693945,new,+1 (613) 234-0502,0,0,428 BANK,BRAMASOLE,2021-11-11
NA,Britannia Coffeehouse,"273 Britannia Road, Ottawa K2B 6W7",restaurant,regular,NA,45.365563,-75.796079,new,+1 (613) 829-9696,0,0,273 BRITANNIA,BRITANNIA,2021-11-11
NA,Brookfield Restaurant,"704 Brookfield Road, Ottawa K1V 6J4",restaurant,regular,NA,45.3730916667,-75.6894916667,new,+1 (613) 733-9405,0,0,704 BROOKFIELD,BROOKFIELD,2021-11-11
NA,Brothers Beer Bistro,366 Dalhousie Street K1N 7G3,restaurant,regular,NA,45.42791,-75.69032,new,+1 (613) 695-6300: +1 (613) 695-6300,0,0,366 DALHOUSIE,BROTHERS,2021-11-11
NA,Burgers n' Fries Forever,329 Bank Street K2P 1X9 1X9,restaurant,regular,NA,45.41444,-75.69516,new,+1 (613) 230-3456,0,363,329 BANK,BURGERS,2021-11-11
NA,Burrito Gringo,"566 Bronson Avenue, Ottawa K1R 6K3",restaurant,regular,NA,45.405675,-75.7027666667,new,+1 (613) 564-9696,0,37,566 BRONSON,BURRITO,2021-11-11
NA,Burrito Sensei,"199 Bank Street, Ottawa, ON K2P 1W7",restaurant,regular,NA,45.417642,-75.698143,new,+1 (613) 680-0802,0,0,199 BANK,BURRITO,2021-11-11
NA,Cacao 70,"53 William Street, Ottawa K1N 6Z9",restaurant,regular,NA,45.4275972222,-75.692025,new,+1 (613) 860-1991,1,0,53 WILLIAM,CACAO,2021-11-11
NA,Cafe Cosenza,"184 Preston Street, Ottawa K1R 7P9",restaurant,regular,NA,45.406063,-75.712933,new,+1 (613) 235-2908,0,305,184 PRESTON,CAFE,2021-11-11
NA,Cafe Deluxe,"77 Metcalfe Street, Ottawa K1P 5E9",restaurant,regular,NA,45.4220111111,-75.6960527778,new,+1 (613) 563-7271,0,222,77 METCALFE,CAFE,2021-11-11
NA,Cafe Dijla,"1930 Bank Street, Ottawa K1V 7Z8",restaurant,regular,NA,45.367218,-75.663304,new,+1 (613) 247-0332: +1 (613) 276-6746,1,0,1930 BANK,CAFE,2021-11-11
NA,Cafe Dijla,"575 Gladstone Avenue, Ottawa K1V 7Z8",restaurant,drinks and nightlife,NA,45.409401,-75.700691,new,+1 (613) 699-5252,1,0,575 GLADSTONE,CAFE,2021-11-11
NA,Cafe Saffron,"195 Kent Street, Ottawa K2P 1Z8",restaurant,regular,NA,45.4171444444,-75.7012027778,new,+1 (613) 233-8989,0,409,195 KENT,CAFE,2021-11-11
NA,Canal Ritz,"375 Queen Elizabeth Drive, Ottawa K1S 5M5",restaurant,regular,NA,45.4040666667,-75.6816111111,new,+1 (613) 238-8998,0,0,375 QUEEN,CANAL,2021-11-11
NA,Cantina Sur,"665 Bronson Avenue, Ottawa K1S 4E7",restaurant,regular,NA,45.4032583333,-75.7008277778,new,+1 (613) 567-7373,0,0,665 BRONSON,CANTINA,2021-11-11
NA,Caravela Restaurante,"3712 Innes Rd, Ottawa K1C 1T1",restaurant,regular,NA,45.44962,-75.517256,new,+1 (613) 424-9200,0,0,3712 INNES,CARAVELA,2021-11-11
NA,Carben Food + Drink,"1100 Wellington Street West, Ottawa K1Y 2Y7",restaurant,regular,NA,45.402669,-75.725676000000007,new,+1 (613) 792-4000,0,0,1100 WELLINGTON,CARBEN,2021-11-11
NA,Carisse Studio Cafe,"274 Elgin Street, Ottawa K2P 0J4",restaurant,regular,NA,45.4175261,-75.6902538,new,+1 (613) 241-5454,0,417,274 ELGIN,CARISSE,2021-11-11
NA,Carlo's Pizzeria,"60 Harmer Avenue North, Ottawa K1Y 0T6",restaurant,regular,NA,45.3967527778,-75.7325277778,new,+1 (613) 722-6002,0,355,60 HARMER,CARLO,2021-11-11
NA,Carlsbad Pizza,"6500 Russell Road, Ottawa K0A 1K0",restaurant,regular,NA,45.3690694444,-75.4557333333,new,+1 (613) 822-0893,0,116,6500 RUSSELL,CARLSBAD,2021-11-11
NA,Carp Pizza,"439 Donald B. Munro Drive, Carp K0A 1L0",restaurant,regular,NA,45.3445666667,-76.0364694444,new,+1 (613) 839-1977,0,181,439 DONALD,CARP,2021-11-11
NA,Casa Dei Panini,"52 Antares Drive, Unit 4, Ottawa K2E 7W6",restaurant,regular,NA,45.3311611111,-75.7105861111,new,+1 (613) 723-2272,0,0,52 ANTARES,CASA,2021-11-11
NA,Caspian Kabob,"1729 Bank Street, Unit 105, Ottawa K1V 7Z5",restaurant,regular,NA,45.3742305556,-75.6648944444,new,+1 (613) 260-2229: +1 (613) 800-1568,0,0,1729 BANK,CASPIAN,2021-11-11
NA,Centertown Donair & Pizza,"422 Bronson Avenue, Ottawa K1R 6J6",restaurant,regular,NA,45.408535,-75.704172,new,+1 (613) 231-1000,0,0,422 BRONSON,CENTERTOWN,2021-11-11
NA,Central Bierhaus,"650 Kanata Avenue, Ottawa K2T 1H6",restaurant,regular,NA,45.3100861111,-75.9098888889,new,+1 (613) 595-0707,0,0,650 KANATA,CENTRAL,2021-11-11
NA,Centrale Bergham,"1255 Donald Street, Unit 10, Ottawa K1K 3B1",restaurant,regular,NA,45.4290705,-75.6383133,new,+1 (613) 422-8844,1,0,1255 DONALD,CENTRALE,2021-11-11
NA,Centrale Bergham,"1611 Bank Street, Ottawa K1V 7Y8",restaurant,regular,NA,45.378164,-75.666772,new,+1 (613) 695-8844,1,0,1611 BANK,CENTRALE,2021-11-11
NA,Centre Pizza,"623 Center Street, Ottawa, ON K1K 2N8",restaurant,regular,NA,45.441553,-75.642698,new,+1 (613) 744-3300: +1 (613) 744-4000,0,334,623 CENTER,CENTRE,2021-11-11
NA,Chez Anh,"435 Sunnyside Avenue, Ottawa, ON K1S 0S6",restaurant,regular,NA,45.4031334182,-75.68827345,new,+1 (613) 709-1724,0,0,435 SUNNYSIDE,CHEZ,2021-11-11
NA,Chez François - Plaisirs de Provence,"427 Richmond Road, Ottawa K2A 0G2",restaurant,regular,NA,45.3901527778,-75.7579638889,new,+1 (613) 759-8000,0,0,427 RICHMOND,CHEZ,2021-11-11
NA,Chez Lucien,"137 Murray Street, Ottawa K1N 5M7",restaurant,regular,NA,45.4305722222,-75.6923305556,new,+1 (613) 241-3533,0,0,137 MURRAY,CHEZ,2021-11-11
NA,Chickpeas,"500 Terminal Avenue Unit A05, Ottawa K1G 0Z2",restaurant,regular,NA,45.4145372,-75.6495727,new,NA,0,0,500 TERMINAL,CHICKPEAS,2021-11-11
NA,Chillies Tandoor & Grill Company,"2675 Alta Vista Drive, Ottawa K1V 7T4",restaurant,regular,NA,45.372878300000004,-75.6639816,new,+1 (613) 699-1825,0,0,2675 ALTA,CHILLIES,2021-11-11
NA,Chinese Valley,"415 Donald B. Munro Drive, Carp K0A 1L0",restaurant,regular,NA,45.344294,-76.034708,new,+1 (613) 839-0915,0,0,415 DONALD,CHINESE,2021-11-11
NA,Chipotle Mexican Grill,"50 Rideau Street, CRU 201C, Ottawa K1N 9J7",restaurant,regular,NA,45.4253468,-75.6931805,new,+1 (613) 234-7664,0,0,50 RIDEAU,CHIPOTLE,2021-11-11
NA,Citizen,"207 Gilmour St, Ottawa, ON K2P 1M3, Canada",restaurant,regular,NA,45.416477,-75.689691,new,+1 613 422 6505,0,0,207 GILMOUR,CITIZEN,2021-11-11
NA,Clocktower Brew Pub,"2010 Trim Road, Orleans, ON, Ottawa K2A 0G2",restaurant,regular,NA,45.389971,-75.757648,new,+1 (613) 724-4561,0,0,2010 TRIM,CLOCKTOWER,2021-11-11
NA,Colonnade Pizza,"280 Metcalfe Street, Ottawa K2P 1R6",restaurant,regular,NA,45.415976,-75.69148,new,+1 (613) 237-3179,0,0,280 METCALFE,COLONNADE,2021-11-11
NA,Common Eatery,"380 Elgin Street, Ottawa K2P 1N1",restaurant,regular,NA,45.4148312,-75.6880743,new,+1 (613) 695-2110,0,0,380 ELGIN,COMMON,2021-11-11
NA,Continental Delicatessen,"57 York Street, Ottawa K1N 9B7",restaurant,regular,NA,45.428263,-75.692735,new,+1 (613) 241-7025,0,451,57 YORK,CONTINENTAL,2021-11-11
NA,Copper Spirits and Sights,"325 Dalhousie Street, Ottawa K1N 7G1",restaurant,regular,NA,45.4286935,-75.6909229,new,+1 (613) 321-1234,0,0,325 DALHOUSIE,COPPER,2021-11-11
NA,Corazón De Maíz,"55 ByWard Market Square, Ottawa K1N 1K1",restaurant,regular,NA,45.4270457,-75.6921513,new,+1 (613) 244-1661,0,0,55 BYWARD,CORAZÓN,2021-11-11
NA,Cornerstone Bar and Grill,"92 Clarence Street, Ottawa K1N 7B5",restaurant,regular,NA,45.429225,-75.6928944444,new,+1 (613) 241-6835,0,0,92 CLARENCE,CORNERSTONE,2021-11-11
NA,Courtyard Restaurant,"21 George Street, Ottawa K1N 8W5",restaurant,regular,NA,45.4268,-75.6937333333,new,+1 (613) 241-1516,0,0,21 GEORGE,COURTYARD,2021-11-11
NA,Cousin Vinny's Pizzeria,"6179 Perth Street, Unit 130, Ottawa, ON K0A 2Z0",restaurant,regular,NA,45.192978,-75.84187,new,+1 (613) 838-5112,0,49,6179 PERTH,COUSIN,2021-11-11
NA,Cozmos Souvlaki,"196 Greenbank Road, Ottawa K2H 5V2",restaurant,regular,NA,45.3262361111,-75.7797777778,new,+1 (613) 596-4040,0,0,196 GREENBANK,COZMOS,2021-11-11
NA,CRAFT Beer Market,"975 Bank Street, Ottawa K1S 3W7",restaurant,regular,NA,45.398722,-75.685647,new,+1 (613) 422-7238,0,0,975 BANK,CRAFT,2021-11-11
NA,CreekSide Bar & Grill,"5511 Manotick Main Street, Ottawa K4M 1B2",restaurant,regular,NA,45.2268916667,-75.6861194444,new,+1 (613) 692-2236,0,0,5511 MANOTICK,CREEKSIDE,2021-11-11
NA,Crispy Chips,"1820 Merivale Road, Ottawa K2G 1E6",restaurant,regular,NA,45.3353604107,-75.7274749875,new,+1 (613) 614-4537,0,0,1820 MERIVALE,CRISPY,2021-11-11
NA,Cumberland Pizza,"152 Nelson Street, Ottawa K1N 5Y6",restaurant,regular,NA,45.4299214,-75.6845479,new,+1 (613) 789-9999,0,444,152 NELSON,CUMBERLAND,2021-11-11
NA,Cyranos,"2039 Robertson Road, Ottawa K2H 8R2",restaurant,regular,NA,45.3237527778,-75.8299861111,new,+1 (613) 721-0510,0,0,2039 ROBERTSON,CYRANOS,2021-11-11
NA,Dagwoods,"1106 Klondike Road, Ottawa K2K 0G1",restaurant,regular,NA,45.353957,-75.931974,new,+1 (613) 592-3631,0,463,1106 KLONDIKE,DAGWOODS,2021-11-11
NA,Dairy Queen,"1272 Bank St, Ottawa, ON, K1S 3Y4",fast food,regular,NA,45.390362,-75.679724,new,NA,1,432,1272 BANK,DAIRY,2021-11-11
NA,Dairy Queen,"1412 Walkley Rd, Ottawa, ON, K1V 6P5",fast food,regular,NA,45.373508,-75.653788,new,NA,1,432,1412 WALKLEY,DAIRY,2021-11-11
NA,Dairy Queen,"1451 Richmond Rd, Ottawa, ON, K2B 6R9",fast food,regular,NA,45.363544,-75.790044,new,NA,1,432,1451 RICHMOND,DAIRY,2021-11-11
NA,Dairy Queen,"1503 Merivale Road, Nepean, ON, K2E 5P3",fast food,regular,NA,45.357788,-75.73699,new,NA,1,432,1503 MERIVALE,DAIRY,2021-11-11
NA,Dairy Queen,"2002 St. Joseph Blvd, Orleans, ON, K1C 1E6",fast food,regular,NA,45.464551,-75.538455,new,NA,1,432,2002 ST,DAIRY,2021-11-11
NA,Dairy Queen,"2036 Robertson Rd, Ottawa, ON, K2H 5Y8",fast food,regular,NA,45.323543,-75.828578,new,NA,1,432,2036 ROBERTSON,DAIRY,2021-11-11
NA,Dairy Queen,"2200 Montreal Rd, Gloucester, ON, K1J 6M5",fast food,regular,NA,45.449374,-75.587566,new,NA,1,432,2200 MONTREAL,DAIRY,2021-11-11
NA,Dairy Queen,"401 McArthur Ave, Ottawa, ON, K1K 1G7",fast food,regular,NA,45.432251,-75.64949,new,NA,1,432,401 MCARTHUR,DAIRY,2021-11-11
NA,Dairy Queen,"415 Hazeldean Road, Kanata, ON, K2L 4C6",fast food,regular,NA,45.303723,-75.878857,new,NA,1,432,415 HAZELDEAN,DAIRY,2021-11-11
NA,Dairy Queen,"499 Terry Fox Drive, Unit 110, Kanata, ON, K2T 1H7",fast food,regular,NA,45.310234,-75.920256,new,NA,1,432,499 TERRY,DAIRY,2021-11-11
NA,Dandy Brisket,"2450 Lancaster Road, Unit 34, Ottawa K1B 5L1",restaurant,regular,NA,45.4012361111,-75.6193555556,new,+1 (613) 521-8889,0,0,2450 LANCASTER,DANDY,2021-11-11
NA,Das Lokal,"190 Dalhousie Street, Ottawa K1N 7C6 7C7",restaurant,regular,NA,45.4321989,-75.6941811,new,+1 (613) 695-1688,0,0,190 DALHOUSIE,DAS,2021-11-11
NA,Datsun,"380 Elgin Street, Ottawa K2P 1M9",restaurant,regular,NA,45.414776,-75.687882,new,+1 (613) 422-2800,0,0,380 ELGIN,DATSUN,2021-11-11
NA,David's Pizza & Shawarma,"3310 McCarthy Road, Ottawa K1V 9X5",restaurant,regular,NA,45.3504527778,-75.6715472222,new,+1 (613) 521-7000,0,193,3310 MCCARTHY,DAVID,2021-11-11
NA,Divino Wine Studio,"225 Preston Street, Ottawa K1R 7R1",restaurant,regular,NA,45.4055722222,-75.7124416667,new,+1 (613) 221-9760,0,0,225 PRESTON,DIVINO,2021-11-11
NA,Do Good Food,"80 Burland Street, Ottawa K2B 6K1",restaurant,regular,NA,45.355675,-75.8051222222,new,+1 (613) 695-0700,0,0,80 BURLAND,DO,2021-11-11
NA,Domino's Pizza,"1010 Belfast Rd Unit 1
Ottawa, ON K1G4A2
",fast food,regular,NA,45.4107723,-75.63106119999999,new,NA,1,54,1010 BELFAST,DOMINO,2021-11-11
NA,Domino's Pizza,"1393 Carling Ave
Ottawa, ON K1Z7L6
",fast food,regular,NA,45.3862694,-75.7401514,new,NA,1,54,1393 CARLING,DOMINO,2021-11-11
NA,Domino's Pizza,"1600 Merivale Rd
Ottawa, ON K2G5J8
",fast food,regular,NA,45.3498088,-75.7336138,new,NA,1,54,1600 MERIVALE,DOMINO,2021-11-11
NA,Domino's Pizza,"1779 Tenth Line Rd Unit 3
Orleans, ON K1E3X2
",fast food,regular,NA,45.466753,-75.49070929999999,new,NA,1,54,1779 TENTH,DOMINO,2021-11-11
NA,Domino's Pizza,"1800 Bank St Unit 11
Ottawa, ON K1V0W3
",fast food,regular,NA,45.3719445,-75.66534209999999,new,NA,1,54,1800 BANK,DOMINO,2021-11-11
NA,Domino's Pizza,"2034 St. Joseph Blvd Unit 6
Orleans, ON K1C1E6
",fast food,regular,NA,45.4649328,-75.5373031,new,NA,1,54,2034 ST,DOMINO,2021-11-11
NA,Domino's Pizza,"3059 Carling Ave
Ottawa, ON K2B7K4
",fast food,regular,NA,45.3546544,-75.8074087,new,NA,1,54,3059 CARLING,DOMINO,2021-11-11
NA,Domino's Pizza,"3500 Fallowfield Rd
Nepean, ON K2J4A7
",fast food,regular,NA,45.29302819999999,-75.7423543,new,NA,1,54,3500 FALLOWFIELD,DOMINO,2021-11-11
NA,Domino's Pizza,"464 Bank St Unit 1A
OTTAWA, ON K2P1Z3
",fast food,regular,NA,45.4111324,-75.6933049,new,NA,1,54,464 BANK,DOMINO,2021-11-11
NA,Domino's Pizza,"572 Montreal Rd
Ottawa, ON K1K0T9
",fast food,regular,NA,45.4409173,-75.6442807,new,NA,1,54,572 MONTREAL,DOMINO,2021-11-11
NA,Domino's Pizza,"8221 Campeau Dr Unit D
KANATA, ON K2T0A2
",fast food,regular,NA,45.3054955,-75.92318329999999,new,NA,1,54,8221 CAMPEAU,DOMINO,2021-11-11
NA,Dooly's,"2279 Gladwin Crescent, Ottawa K1B 4L5",restaurant,regular,NA,45.404025,-75.623667,new,+1 (613) 260-2311,0,0,2279 GLADWIN,DOOLY,2021-11-11
NA,Dumpling Bowl,"730 Somerset Street West, Ottawa K1R6P7",restaurant,regular,NA,45.4105333333,-75.7079777778,new,+1 (613) 845-0880,0,0,730 SOMERSET,DUMPLING,2021-11-11
NA,Dunn's Famous Deli,"355 Dalhousie Street, Ottawa K1N 7G1",restaurant,regular,NA,45.4280888889,-75.6904611111,new,+1 (613) 562-4966,0,0,355 DALHOUSIE,DUNN,2021-11-11
NA,Earl of Sussex,"431 Sussex Drive, Ottawa K1N 7B1",restaurant,regular,NA,45.4289012,-75.6961218,new,+1 (613) 562-5544,0,0,431 SUSSEX,EARL,2021-11-11
NA,Eastview Pizza,"251 Montreal Road, Ottawa K1L 6C4",restaurant,regular,NA,45.4363444444,-75.6612555556,new,+1 (613) 749-1555,0,51,251 MONTREAL,EASTVIEW,2021-11-11
NA,Edoko Japanese Steak House,"64 Queen Street, Ottawa K1P 5C6",restaurant,regular,NA,45.4226333333,-75.6959222222,new,+1 (613) 236-8885,0,0,64 QUEEN,EDOKO,2021-11-11
NA,Eggroll Factory,"261 Centrepointe Drive, Ottawa K2G 6E8",restaurant,regular,NA,45.339192,-75.77128,new,+1 (613) 226-3888,0,0,261 CENTREPOINTE,EGGROLL,2021-11-11
NA,Eggstyle,"790 Kanata Avenue, Ottawa K2T 1H8",restaurant,regular,NA,45.3105138889,-75.9090111111,new,+1 (613) 592-1116,0,0,790 KANATA,EGGSTYLE,2021-11-11
NA,El Camino,"380 Elgin Street, Ottawa K2P 1M9",restaurant,regular,NA,45.4149277778,-75.6879055556,new,+1 (613) 422-2800,0,0,380 ELGIN,EL,2021-11-11
NA,El Mazaj,"5307 Canotek Road, Ottawa K1J 9J3",restaurant,regular,NA,45.4527805556,-75.5879583333,new,+1 (613) 741-3000,0,0,5307 CANOTEK,EL,2021-11-11
NA,Elgin Street Diner,"374 Elgin Street, Ottawa K2P 1M9",restaurant,regular,NA,45.414968,-75.687970000000007,new,+1 (613) 237-9700,0,0,374 ELGIN,ELGIN,2021-11-11
NA,Equator Coffee Westboro,"412 Churchill Avenue North, Ottawa K1Z 5C6",restaurant,regular,NA,45.3917083333,-75.7537472222,new,+1 (613) 722-1919,0,0,412 CHURCHILL,EQUATOR,2021-11-11
NA,EVOO Greek Kitchen,"438 Preston Street, Ottawa K1S 4N4",restaurant,regular,NA,45.3993226,-75.7087802,new,+1 (613) 695-3860,0,0,438 PRESTON,EVOO,2021-11-11
NA,Extreme Pita,"1379 Woodroffe Avenue, Ottawa K2G 1V7",restaurant,regular,NA,45.3506083333,-75.7616361111,new,+1 (613) 225-4343,0,282,1379 WOODROFFE,EXTREME,2021-11-11
NA,Fairouz,"343 Somerset Street W, Ottawa K2P 2P1",restaurant,regular,NA,45.415814,-75.695562,new,+1 (613) 422-7700,0,0,343 SOMERSET,FAIROUZ,2021-11-11
NA,Fatboys Southern Smokehouse,"34 Murray Street, Ottawa K1N 9M5",restaurant,regular,NA,45.429065,-75.694979,new,+1 (613) 695-5599,0,0,34 MURRAY,FATBOYS,2021-11-11
NA,Fauna,"425 Bank Street, Ottawa K2P 1Y7",restaurant,regular,NA,45.4123916667,-75.6937861111,new,+1 (613) 563-2862,0,0,425 BANK,FAUNA,2021-11-11
NA,feast + revel,"325 Dalhousie Street, Ottawa K1N 7G1",restaurant,regular,NA,45.4288,-75.6930887,new,+1 (613) 321-1234,0,0,325 DALHOUSIE,FEAST,2021-11-11
NA,Feleena's,"742 Bank Street, Ottawa K1S 3V4",restaurant,regular,NA,45.4037166667,-75.6889194444,new,+1 (613) 233-2010,0,0,742 BANK,FELEENA,2021-11-11
NA,Festival Japan,"149 Kent Street, Ottawa K1R 7X9",restaurant,regular,NA,45.4190055556,-75.7024083333,new,+1 (613) 234-1224,0,0,149 KENT,FESTIVAL,2021-11-11
NA,Fiazza Fresh Fired,"86 Murray Street, Ottawa K1N 5M6",restaurant,regular,NA,45.4296194444,-75.6935972222,new,+1 (613) 562-2000,1,0,86 MURRAY,FIAZZA,2021-11-11
NA,Five Guys,"5517 Hazeldean Road, Ottawa K2S 0N9",restaurant,regular,NA,45.2893,-75.9035333333,new,+1 (613) 836-1800,0,322,5517 HAZELDEAN,FIVE,2021-11-11
NA,Fleur Tea House,"287 Somerset Street East, Ottawa K1N 6V9",restaurant,regular,NA,45.4236571,-75.6766055,new,+1 (613) 240-7866,0,0,287 SOMERSET,FLEUR,2021-11-11
NA,Flora Hall Brewing,"37 Flora Street, Ottawa, ON  K2P 1A7",restaurant,regular,NA,45.411369,-75.691401,new,+1 (613) 695-2339,0,0,37 FLORA,FLORA,2021-11-11
