name,chain,address,phone,Y,X,note,address2,update_date,size
Richmond Food Market,NA,"1315 Richmond Rd, Ottawa, ON",(613) 726-6548,45.368095915000026,-75.78576473299995,Grocery,NA,2021-07-06,small
Jaguar Groceries,NA,"465 Parkdale Ave, Ottawa, ON",(613) 722-1022,45.398850494000044,-75.72759130699995,Grocery,NA,2021-07-06,small
Epicerie Jocelyn Claire Fournier,NA,"29 Rue Morin, Ottawa, ON",(819) 777-1094,45.43999322900004,-75.64619532199998,Grocery,NA,2021-07-06,small
Quickie the Convenience Stores,NA,"1670 Heron Rd, Ottawa, ON",(613) 731-7849,45.379355315000055,-75.64322292299994,Convenience Stores,NA,2021-07-06,small
Kowloon Foods,NA,"4095 Belgreen Dr, Ottawa, ON",(613) 738-5125,45.38199844500008,-75.59524181199998,Grocery,NA,2021-07-06,small
Natural Food Pantry,NA,"4325 Strandherd Dr, Ottawa, ON",(613) 737-9330,45.270522355000026,-75.78386061199996,Health Food Store,NA,2021-07-06,small
M & J Tropical Super Market,NA,"1509 Merivale Road, Ottawa, ON",(613) 224-3204,45.357056373000034,-75.73634046499996,Grocery,NA,2021-07-06,small
Greenbank Foods,NA,"806 Greenbank Rd, Ottawa, ON",(613) 825-3246,45.28702317600005,-75.75683360699998,Grocery,NA,2021-07-06,small
Russell Foodland,NA,"148 Craig Street, Ottawa, ON",(613) 445-5308,45.399427639000066,-75.69298519899996,Grocery,NA,2021-07-06,small
Moussa Mini Market & Meat Shop,NA,"300 McArthur Ave, Ottawa, ON",(613) 745-7900,45.431353570000056,-75.65587598399998,Grocery,NA,2021-07-06,small
